,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
109,110,2,66.66666666666666,65,2392,2,🎯 Perfect Match (1/1),Step 2: Best Match,4,4,4,14,0,10,100.0%,28.6%,✅ Equal,18,8,10,65_Recombination events.csv|2392,2392,65_Recombination events.csv,4326,8472,"['1', '20', '38']",1000,0.000025,0.005,0.1,5000,50,4323,8471,4323-8471,"['1', '38', '20']","['44', '29', '43', '11', '15', '39', '27', '36', '16', '17', '42', '33', '10', '13', '19', '40', '25', '32', '49', '23', '47', '7', '5', '9']","['3', '18']",3,1,4,100,,,,,✅ Complete (3/3),59,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,4326-8472,100.0%,100.0%,0,100,,,,,,,,,,33.33333333333333,99.6,0,1,1,0,2,❌ None
110,111,2,65.82638164754952,92,2265,2,✅ Complete Match (1/1),Step 2: Best Match,2,2,2,7,0,5,100.0%,28.6%,✅ Equal,9,4,5,92_Recombination events.csv|2265,2265,92_Recombination events.csv,2139,10000,"['21', '26', '27', '37']",1000,0.000025,0.005,0.1,5000,50,2244,9936,2244-9936,"['26', '27', '37', '21']","['18', '10', '13', '14']","['1', '44', '29', '24', '35', '43', '11', '30', '15', '39', '28', '3', '2', '36', '16', '48', '50', '17', '42', '8', '33', '19', '20', '40', '25', '31', '32', '6', '38', '23', '34', '47', '49', '22', '12', '46', '4', '7', '5', '9', '45', '41']",105,64,169,97.9,,,,,✅ Complete (4/4),54.58,100,4/4,100,4,4,4/4,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,2139-10000,97.9%,100.0%,0,97.9,,,,,,,,,,25,83.1,0,1,3,0,2,❌ None
111,112,6,65.50269905533062,89,2447,3,✅ Complete Match (1/1),Step 2: Best Match,7,7,8,12,1,5,87.5%,58.3%,✅ Equal,20,14,6,89_Recombination events.csv|2447,2447,89_Recombination events.csv,6615,10000,"['14', '36', '44']",1000,0.000025,0.005,0.1,5000,50,6621,9971,6621-9971,"['36', '14', '44']","['1', '37', '25', '28', '32', '3', '27', '43', '46', '47', '2', '11', '17', '45', '30', '41', '20']","['8', '15']",6,29,35,99,,,,,✅ Complete (3/3),56.8,100,3/3,100,3,3,3/3,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,6615-10000,99.0%,100.0%,0,99,,,,,,,,,,33.33333333333333,96.5,0,1,3,0,3,❌ None
112,113,3,63.29644533869885,60,2516,3,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,7,0,3,100.0%,57.1%,✅ Equal,11,8,3,60_Recombination events.csv|2516,2516,60_Recombination events.csv,4224,10000,"['11', '16', '29']",1000,0.000025,0.005,0.1,5000,50,4234,9937,4234-9937,"['16', '11', '29']",['34'],"['1', '40']",10,63,73,98.7,,,,,✅ Complete (3/3),56.74,100,3/3,100,3,3,3/3,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,4224-10000,98.7%,100.0%,0,98.7,,,,,,,,,,33.33333333333333,92.7,0,1,3,0,3,❌ None
113,114,3,62.449596774193544,32,2437,2,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,3,9,0,6,100.0%,33.3%,✅ Equal,12,6,6,32_Recombination events.csv|2437,2437,32_Recombination events.csv,5814,10000,"['35', '39', '44', '8']",1000,0.000025,0.005,0.1,5000,50,5813,9992,5813-9992,"['8', '35', '44', '39']","['30', '6', '28']","['23', '45', '12']",1,8,9,99.8,,,,,✅ Complete (4/4),58.96,100,4/4,100,4,4,4/4,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,5814-10000,99.8%,100.0%,0,99.8,,,,,,,,,,25,99.1,0,1,2,0,2,❌ None
114,115,3,62.143221202854235,51,2520,3,✅ Complete Match (1/1),Step 2: Best Match,3,3,4,8,1,5,75.0%,37.5%,✅ Equal,12,6,6,51_Recombination events.csv|2520,2520,51_Recombination events.csv,9630,10000,"['17', '23', '24', '35']",1000,0.000025,0.005,0.1,5000,50,9621,9983,9621-9983,"['35', '23', '17', '24']","['3', '10', '50', '21']","['8', '26', '12', '32']",9,17,26,95.4,,,,,✅ Complete (4/4),56.08,100,4/4,100,4,4,4/4,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,9630-10000,95.4%,100.0%,0,95.4,,,,,,,,,,25,97.4,0,1,3,0,3,❌ None
115,116,3,60.623732251521304,57,2383,2,✅ Complete Match (1/1),Step 2: Best Match,3,3,3,8,0,5,100.0%,37.5%,✅ Equal,11,6,5,57_Recombination events.csv|2383,2383,57_Recombination events.csv,5688,6309,"['15', '17', '30', '36']",1000,0.000025,0.005,0.1,5000,50,5730,6318,5730-6318,"['36', '30', '15', '17']","['21', '18', '4', '7', '42', '26', '41']","['1', '40', '28', '32', '27', '9', '22', '33', '45']",42,9,51,93.2,,,,,✅ Complete (4/4),55.64,100,4/4,100,4,4,4/4,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,5688-6309,93.2%,100.0%,0,93.2,,,,,,,,,,25,94.9,0,1,3,0,2,❌ None
116,117,3,58.544176706827315,65,2346,1,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,14,0,10,100.0%,28.6%,✅ Equal,18,8,10,65_Recombination events.csv|2346,2346,65_Recombination events.csv,8040,10000,"['24', '26', '34', '37', '45', '48']",1000,0.000025,0.005,0.1,5000,50,8027,9980,8027-9980,"['37', '24', '34', '48', '45']","['29', '43', '11', '15', '39', '36', '17', '42', '33', '10', '13', '19', '40', '25', '32', '23', '47', '7', '5', '9']","['8', '41', '46']",13,20,33,99,,,,,✅ Complete (5/5),56.8,83.3,5/5,100,6,5,5/5,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,8040-10000,99.0%,100.0%,0,99,,,,,,,,,,20,96.7,0,1,3,0,1,❌ None
117,118,2,50,98,2162,1,🎯 Start-End Parent-Child (Major_Exact_Match),Step 7: Start-End Parent-Child,2,2,2,8,0,6,100.0%,25.0%,✅ Equal,10,4,6,98_Recombination events.csv|2162,2162,98_Recombination events.csv,4860,10000,"['1', '10', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '24', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '38', '39', '4', '40', '41', '43', '44', '45', '46', '47', '48', '49', '5', '50', '7', '8', '9']",1000,0.000025,0.005,0.1,5000,50,4816,9972,4816-9972,"['25', '23', '11', '42', '12']","['6', '37', '13', '26']","['1', '44', '29', '24', '35', '43', '30', '15', '39', '28', '3', '27', '2', '36', '16', '48', '50', '17', '8', '33', '10', '19', '20', '40', '21', '31', '32', '18', '38', '49', '34', '47', '22', '14', '46', '4', '7', '5', '9', '45', '41']",,,,,4860,1215,25,,,5,,,,41,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Major_Exact_Match,1.0,1.0,,,,,1,4860-10000,,,0,0,98_Recombination events.csv,Major_Exact_Match,"['1', '44', '29', '24', '35', '43', '30', '15', '39', '28', '3', '27', '2', '36', '16', '48', '50', '17', '8', '33', '10', '19', '20', '40', '21', '31', '32', '18', '38', '49', '34', '47', '22', '14', '46', '4', '7', '5', '9', '45', '41']","Start_Start, End_End",2,36,72,,,0,92.8,0,4,1,0,1,❌ None
118,119,7,50,89,2510,8,Case_B_End_Ini,Step 1: Approximate,7,7,8,12,1,5,87.5%,58.3%,✅ Equal,20,14,6,89_Recombination events.csv|2510,2510,89_Recombination events.csv,1515,7599,['35'],1000,0.000025,0.005,0.1,5000,50,7506,9880,7506-9880,['35'],"['49', '19']","['12', '38']",5991,2281,8272,1.5285996055226825,3916,979,25,Exact Recombinant Match,,33.30571992110454,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,8,1515-7599,1.5%,100.0%,0,1.5285996055226825,,,,,,,,,,100,0,0,1,8,0,8,❌ None
119,120,4,50,86,2452,2,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,4,10,0,6,100.0%,40.0%,✅ Equal,14,8,6,86_Recombination events.csv|2452,2452,86_Recombination events.csv,7068,10000,"['17', '38']",1000,0.000025,0.005,0.1,5000,50,7077,9993,7077-9993,"['38', '17']",['11'],['1'],9,7,16,99.5,,,,,✅ Complete (2/2),58.900000000000006,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,7068-10000,99.5%,100.0%,0,99.5,,,,,,,,,,0,98.4,0,1,2,0,2,❌ None
120,121,2,50,100,2460,1,⭐ Excellent Match (1/1),Step 2: Best Match,2,2,3,4,1,2,66.7%,50.0%,✅ Equal,7,4,3,100_Recombination events.csv|2460,2460,100_Recombination events.csv,2997,8496,"['45', '8']",1000,0.000025,0.005,0.1,5000,50,3005,8499,3005-8499,"['8', '45']","['40', '15', '23', '7']","['48', '31']",8,3,11,99.9,,,,,✅ Complete (2/2),58.980000000000004,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2997-8496,99.9%,100.0%,0,99.9,,,,,,,,,,0,98.9,0,1,2,0,1,❌ None
121,122,1,50,95,2350,1,Case_B_End_Ini,Step 1: Approximate,1,1,1,8,0,7,100.0%,12.5%,✅ Equal,9,2,7,95_Recombination events.csv|2350,2350,95_Recombination events.csv,837,8424,"['14', '17', '2', '25', '40', '44', '5', '7', '9']",1000,0.000025,0.005,0.1,5000,50,8414,9990,8414-9990,"['40', '44', '25', '2', '7', '5', '9', '17', '14']","['32', '18', '3', '6', '27', '34', '43', '47', '48', '42', '8', '33', '45', '41', '39']","['1', '29', '24', '31', '38', '49', '23', '36', '11', '16', '50', '22', '13', '20']",7577,1566,9143,0.13180440226703571,2413,603.2,25,Exact Recombinant Match,,23.026360880453403,,,,,,,30,,,,,,,,,,,,66.66666666666666,,,,,,,,,,,,,,,,,,,,,,1,837-8424,0.1%,66.7%,0,0.13180440226703571,,,,,,,,,,66.66666666666666,0,0,1,8,0,1,❌ None
122,123,1,50,90,2439,1,Standard_Match,Step 1: Approximate,1,1,1,4,0,3,100.0%,25.0%,✅ Equal,5,2,3,90_Recombination events.csv|2439,2439,90_Recombination events.csv,4620,10000,"['11', '15', '29', '7']",1000,0.000025,0.005,0.1,5000,50,4638,8958,4638-8958,"['11', '15', '29', '7']","['45', '23', '47']","['35', '38', '43', '2', '42', '14', '39']",18,1042,1060,80.29739776951673,4620,1155,25,Exact Recombinant Match,,49.059479553903344,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4620-10000,80.3%,100.0%,0,80.29739776951673,,,,,,,,,,100,0,0,1,7,0,1,❌ None
123,124,2,50,91,2263,3,Case_A_End_End,Step 1: Approximate,3,3,3,13,0,10,100.0%,23.1%,✅ Equal,16,6,10,91_Recombination events.csv|2263,2263,91_Recombination events.csv,264,10000,['38'],1000,0.000025,0.005,0.1,5000,50,9125,9982,9125-9982,['38'],['46'],"['12', '29', '18', '34', '2', '5', '26', '8', '33', '10', '15', '41']",8861,18,8879,8.802382908792111,264,66,25,Exact Recombinant Match,,34.760476581758425,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,264-10000,8.8%,100.0%,0,8.802382908792111,,,,,,,,,,100,0,0,1,8,0,3,❌ None
124,125,1,50,94,2157,1,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,1,1,1,2,0,1,100.0%,50.0%,✅ Equal,3,2,1,94_Recombination events.csv|2157,2157,94_Recombination events.csv,4878,10000,"['15', '21', '23', '30', '33', '34', '35', '45']",1000,0.000025,0.005,0.1,5000,50,4846,9893,4846-9893,['6'],"['21', '35', '23', '34', '33', '45', '30', '15']","['1', '44', '29', '24', '43', '11', '39', '28', '3', '27', '2', '36', '16', '48', '50', '17', '26', '8', '42', '10', '13', '19', '20', '40', '25', '31', '32', '18', '49', '38', '47', '22', '12', '14', '37', '46', '4', '7', '5', '9', '41']",,,,,4878,1219.5,25,,,5,,,,8,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,1,1,,,,,1,4878-10000,,,0,0,94_Recombination events.csv,Minor_Exact_Match,"['21', '35', '23', '34', '33', '45', '30', '15']","Start_Start, End_End",2,69.5,139,,,0,86.1,0,4,1,0,1,❌ None
125,126,1,50,7,2275,1,🎯 Start-End Parent-Child (Major_Exact_Match),Step 7: Start-End Parent-Child,1,1,2,5,1,4,50.0%,20.0%,✅ Equal,7,2,5,7_Recombination events.csv|2275,2275,7_Recombination events.csv,7476,8685,"['16', '21', '25', '36', '43']",1000,0.000025,0.005,0.1,5000,50,7354,8680,7354-8680,"['45', '34']","['1', '37', '40', '24', '32', '35', '3', '2', '8', '9', '50', '42', '22', '10', '15', '20']","['21', '25', '43', '36', '16']",,,,,1209,302.2,25,,,5,,,,5,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Major_Exact_Match,1,1,,,,,1,7476-8685,,,0,0,7_Recombination events.csv,Major_Exact_Match,"['21', '25', '43', '36', '16']","Start_Start, End_End",2,63.5,127,,,0,87.3,0,4,1,0,1,❌ None
126,127,1,50,83,1666,1,Case_F_Start_Start,Step 1: Approximate,1,1,1,9,0,8,100.0%,11.1%,✅ Equal,10,2,8,83_Recombination events.csv|1666,1666,83_Recombination events.csv,1464,6870,"['1', '13', '19', '23', '24', '32', '39', '4', '41', '9']",1000,0.000025,0.005,0.1,5000,50,1446,9996,1446-9996,"['1', '41', '24', '32', '4', '23', '9', '13', '19', '39']","['37', '25', '46', '35', '38', '43', '2', '11', '16', '26', '8', '33', '22', '42', '20']","['44', '29', '30', '15', '28', '3', '27', '36', '50', '17', '40', '21', '31', '18', '6', '49', '34', '47', '12', '7', '5']",18,3126,3144,100,4594,1148.5,25,Exact Recombinant Match,,47,,,,,,,30,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,1,1464-6870,100.0%,80.0%,0,100,,,,,,,,,,80,0,0,1,8,0,1,❌ None
127,128,1,50,67,2389,1,🎯 Perfect Match (1/1),Step 2: Best Match,1,1,1,3,0,2,100.0%,33.3%,✅ Equal,4,2,2,67_Recombination events.csv|2389,2389,67_Recombination events.csv,2565,9963,"['41', '48']",1000,0.000025,0.005,0.1,5000,50,2566,9960,2566-9960,"['48', '41']",['7'],"['3', '37', '2']",1,3,4,99.9,,,,,✅ Complete (2/2),58.980000000000004,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2565-9963,99.9%,100.0%,0,99.9,,,,,,,,,,0,99.6,0,1,1,0,1,❌ None
128,129,2,50,33,2261,2,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,3,10,0,7,100.0%,30.0%,✅ Equal,13,6,7,33_Recombination events.csv|2261,2261,33_Recombination events.csv,123,4059,"['24', '31', '7']",1000,0.000025,0.005,0.1,5000,50,118,4068,118-4068,"['7', '24', '31']","['1', '35', '30', '39', '28', '3', '36', '26', '8', '42', '13', '20', '40', '6', '38', '23', '49', '22', '12', '14', '37', '46', '4', '45']","['44', '29', '21', '43', '34', '2', '47', '11', '5', '50', '33', '10', '19']",5,9,14,100,,,,,✅ Complete (3/3),59,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,123-4059,100.0%,100.0%,0,100,,,,,,,,,,0,98.6,0,1,2,0,2,❌ None
129,130,2,50,30,2482,1,✅ Complete Match (1/1),Step 2: Best Match,2,2,2,4,0,2,100.0%,50.0%,✅ Equal,6,4,2,30_Recombination events.csv|2482,2482,30_Recombination events.csv,4275,6276,"['31', '44']",1000,0.000025,0.005,0.1,5000,50,4254,6288,4254-6288,"['44', '31']",['47'],['15'],21,12,33,100,,,,,✅ Complete (2/2),57,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4275-6276,100.0%,100.0%,0,100,,,,,,,,,,0,96.7,0,1,3,0,1,❌ None
130,131,1,50,41,2414,1,Case_E_Start_End,Step 1: Approximate,1,1,1,2,0,1,100.0%,50.0%,✅ Equal,3,2,1,41_Recombination events.csv|2414,2414,41_Recombination events.csv,8091,10000,"['24', '26', '29', '42', '43', '5']",1000,0.000025,0.005,0.1,5000,50,57,8122,57-8122,"['29', '24', '43', '5', '26', '42']","['40', '3', '47', '2', '36', '16', '33', '10', '13', '15', '19']","['35', '7', '50', '22', '12']",8034,1878,9912,1.6238868517548455,1909,477.2,25,Exact Recombinant Match,,13.324777370350967,,,,,,,30,,,,,,,,,,,,33.33333333333333,,,,,,,,,,,,,,,,,,,,,,1,8091-10000,1.6%,33.3%,0,1.6238868517548455,,,,,,,,,,33.33333333333333,0,0,1,8,0,1,❌ None
131,132,3,50,28,2326,1,🎯 Perfect Match (1/1),Step 2: Best Match,3,3,3,7,0,4,100.0%,42.9%,✅ Equal,10,6,4,28_Recombination events.csv|2326,2326,28_Recombination events.csv,318,4167,"['16', '19', '33', '40', '41', '43', '46', '8']",1000,0.000025,0.005,0.1,5000,50,318,4168,318-4168,['19'],"['21', '38', '50', '48', '22']","['35', '3', '23', '7', '11', '5', '17', '15']",0,1,1,100,,,,,🎯 Perfect (1/1),59,12.5,1/1,100,8,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,318-4167,100.0%,100.0%,0,100,,,,,,,,,,0,99.9,0,1,1,0,1,❌ None
132,133,1,50,44,2559,1,✅ Complete Match (1/1),Step 2: Best Match,1,1,1,10,0,9,100.0%,10.0%,✅ Equal,11,2,9,44_Recombination events.csv|2559,2559,44_Recombination events.csv,5622,6972,"['16', '26', '39']",1000,0.000025,0.005,0.1,5000,50,5626,7038,5626-7038,"['39', '16', '26']","['11', '38', '37']","['44', '35', '23', '34', '5']",4,66,70,99.7,,,,,✅ Complete (3/3),56.94,100,3/3,100,3,3,3/3,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5622-6972,99.7%,100.0%,0,99.7,,,,,,,,,,0,93,0,1,3,0,1,❌ None
133,134,1,50,45,2520,1,⭐ Excellent Match (1/1),Step 2: Best Match,1,1,1,13,0,12,100.0%,7.7%,✅ Equal,14,2,12,45_Recombination events.csv|2520,2520,45_Recombination events.csv,3762,10000,"['10', '12', '36', '37']",1000,0.000025,0.005,0.1,5000,50,3768,9984,3768-9984,"['36', '10', '37', '12']","['41', '40', '32', '3', '27', '43', '49', '47', '2', '42', '8', '30', '19']",['6'],6,16,22,99.6,,,,,✅ Complete (4/4),56.92,100,4/4,100,4,4,4/4,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3762-10000,99.6%,100.0%,0,99.6,,,,,,,,,,0,97.8,0,1,2,0,1,❌ None
134,135,3,50,5,2477,"2, 4",Cross Match (Case_E2_E1E),Step 6: Cross Matches,4,3,4,10,0,7,100.0%,30.0%,❌ Diff: RDP=4 vs Santa=3,14,7,7,5_Recombination events.csv|2477,2477,5_Recombination events.csv,5136,10000,"['11', '50']",1000,0.000025,0.005,0.1,5000,50,3186,9997,3186-9997 | 3220-5095,"['11', '50'] | ['11', '50']","['24', '39', '28', '2', '36', '48', '17', '42', '26', '33', '32', '18', '38', '49', '23', '47', '12', '14', '37', '46', '9', '45', '41'] | ['35', '7', '8', '22', '19']","['29', '27', '20', '25'] | ['27']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,2.0,4.0,None,0.0,✅ Yes,✅ Yes,"2, 4",5136-10000,100.0%,100.0%,100,100,,,,,,,,,,100,0,5,3,4,100,"2,4",✅ Start+End
135,136,2,50,15,2434,1,🎯 Perfect Match (1/1),Step 2: Best Match,2,2,2,7,0,5,100.0%,28.6%,✅ Equal,9,4,5,15_Recombination events.csv|2434,2434,15_Recombination events.csv,189,1386,"['13', '27']",1000,0.000025,0.005,0.1,5000,50,190,1386,190-1386,"['27', '13']","['28', '41', '2', '31']",['9'],1,0,1,99.9,,,,,✅ Complete (2/2),58.980000000000004,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,189-1386,99.9%,100.0%,0,99.9,,,,,,,,,,0,99.9,0,1,1,0,1,❌ None
136,137,4,50,65,2402,4,Case_E_Start_End,Step 1: Approximate,4,4,4,14,0,10,100.0%,28.6%,✅ Equal,18,8,10,65_Recombination events.csv|2402,2402,65_Recombination events.csv,825,10000,['50'],1000,0.000025,0.005,0.1,5000,50,17,826,17-826,['50'],"['29', '43', '11', '15', '39', '36', '16', '17', '42', '33', '10', '13', '19', '40', '25', '32', '49', '23', '47', '7', '5', '9']","['3', '18']",808,9174,9982,0.010899182561307902,825,206.2,25,Exact Recombinant Match,,33.00217983651226,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,825-10000,0.0%,100.0%,0,0.010899182561307902,,,,,,,,,,100,0,0,1,8,0,4,❌ None
137,138,2,50,20,2401,2,❌ Poor (2/11),Step 2: Best Match,3,3,4,12,1,9,75.0%,25.0%,✅ Equal,16,6,10,20_Recombination events.csv|2401,2401,20_Recombination events.csv,4401,9114,"['18', '4']",1000,0.000025,0.005,0.1,5000,50,4406,9112,4406-9112,"['35', '18', '6', '4', '23', '38', '16', '9', '22', '33', '45']","['32', '24', '47', '17', '42', '20']","['8', '33', '3', '12']",5,2,7,99.9,,,,,❌ Poor (2/11),34.440000000000005,18.2,2/11,18.2,2,11,2/11,90,100,,,,,,,,,,,18.2,,,,,,,,,,,,,,,,,,,,,,2,4401-9114,99.9%,18.2%,0,99.9,,,,,,,,,,0,99.3,0,1,8,0,2,❌ None
138,139,2,50,69,2446,1,✅ Complete Match (1/1),Step 2: Best Match,2,2,2,7,0,5,100.0%,28.6%,✅ Equal,9,4,5,69_Recombination events.csv|2446,2446,69_Recombination events.csv,9588,10000,"['10', '16', '19', '48']",1000,0.000025,0.005,0.1,5000,50,9590,9996,9590-9996,"['16', '10', '48', '19']","['28', '32', '35', '43', '26', '8', '33', '45', '14']","['29', '46', '18', '38', '34', '36', '11', '50', '17', '22', '39']",2,4,6,98.5,,,,,✅ Complete (4/4),58.7,100,4/4,100,4,4,4/4,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,9588-10000,98.5%,100.0%,0,98.5,,,,,,,,,,0,99.4,0,1,3,0,1,❌ None
139,140,3,50,16,2435,2,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,3,9,0,6,100.0%,33.3%,✅ Equal,12,6,6,16_Recombination events.csv|2435,2435,16_Recombination events.csv,3306,10000,"['23', '41', '43']",1000,0.000025,0.005,0.1,5000,50,3305,9990,3305-9990,"['41', '43', '23']","['8', '3', '22', '27']","['13', '17']",1,10,11,99.9,,,,,✅ Complete (3/3),58.980000000000004,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,3306-10000,99.9%,100.0%,0,99.9,,,,,,,,,,0,98.9,0,1,2,0,2,❌ None
140,141,1,50,8,2383,1,🎯 Start-End Parent-Child (Major_Exact_Match),Step 7: Start-End Parent-Child,1,1,2,5,1,4,50.0%,20.0%,✅ Equal,7,2,5,8_Recombination events.csv|2383,2383,8_Recombination events.csv,1107,4803,"['1', '39']",1000,0.000025,0.005,0.1,5000,50,1119,4805,1119-4805,"['11', '12', '2']",['25'],"['1', '39']",,,,,3696,924,25,,,5,,,,2,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Major_Exact_Match,1,1,,,,,1,1107-4803,,,0,0,8_Recombination events.csv,Major_Exact_Match,"['1', '39']","Start_Start, End_End",2,7,14,,,0,98.6,0,4,1,0,1,❌ None
141,142,3,50,78,2475,1,Standard_Match,Step 1: Approximate,4,4,6,15,2,11,66.7%,26.7%,✅ Equal,21,8,13,78_Recombination events.csv|2475,2475,78_Recombination events.csv,3150,7812,['16'],1000,0.000025,0.005,0.1,5000,50,3148,6682,3148-6682,['16'],"['40', '43', '5', '45', '26', '33', '10', '15', '20']","['1', '12', '29', '7']",2,1130,1132,75.76147576147577,4662,1165.5,25,Exact Recombinant Match,,48.15229515229515,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3150-7812,75.8%,100.0%,0,75.76147576147577,,,,,,,,,,100,0,0,1,7,0,1,❌ None
142,143,2,50,17,2266,1,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,2,2,4,14,2,12,50.0%,14.3%,✅ Equal,18,4,14,17_Recombination events.csv|2266,2266,17_Recombination events.csv,1476,7407,"['10', '13', '17', '2', '24', '25', '26', '27', '29', '31', '36', '37', '39', '4', '40', '41', '43', '44', '6', '8', '9']",1000,0.000025,0.005,0.1,5000,50,1474,7405,1474-7405,"['28', '32', '23', '47', '16', '11', '22', '33', '45', '30', '19']","['44', '29', '24', '43', '39', '27', '2', '36', '17', '26', '8', '10', '13', '40', '25', '31', '6', '37', '4', '9', '41']","['14', '21', '46', '18', '38', '34', '50', '48', '42', '12', '15']",,,,,4069,1017.2,25,,,5,,,,21,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,1.0,1.0,,,,,1,1476-7407,,,0,0,17_Recombination events.csv,Minor_Exact_Match,"['44', '29', '24', '43', '39', '27', '2', '36', '17', '26', '8', '10', '13', '40', '25', '31', '6', '37', '4', '9', '41']","Start_Start, End_End",2,2,4,,,0,99.6,0,4,1,0,1,❌ None
