,Unnamed: 0,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
713,150,151,5,49.346733668341706,80,9816,4,⭐ Excellent Match (1/1),Step 2: Best Match,5,4,9,34,4,30,55.6%,11.8%,❌ Diff: RDP=5 vs Santa=4,43,9,34,80_Recombination events.csv|9816,9816,80_Recombination events.csv,4806,10000,"['1', '37']",1000,0.0002,0.02,0.1,5000,50,4810,9986,4810-9986,"['37', '1']",['22'],['42'],4,14,18,99.7,,,,,✅ Complete (2/2),56.94,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,4806-10000,99.7%,100.0%,0,99.7,,,,,,,,,,0,98.2,0,1,2,0,4,❌ None
567,3,4,1,100,81,9866,1,Standard_Match,Step 1: Approximate,6,6,7,46,1,40,85.7%,13.0%,✅ Equal,53,12,41,81_Recombination events.csv|9866,9866,81_Recombination events.csv,663,5631,['25'],1000,0.0002,0.02,0.1,5000,50,663,5631,663-5631,['25'],"['30', '19']","['40', '18', '21']",0,0,0,100,4968,1242,25,Exact Recombinant Match,,60,,,,,,,100,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,663-5631,100.0%,100.0%,0,100,,,,,,,,,,100,100,0,1,7,0,1,❌ None
629,65,66,2,99.15,81,9744,3,Standard_Match,Step 1: Approximate,6,6,7,46,1,40,85.7%,13.0%,✅ Equal,53,12,41,81_Recombination events.csv|9744,9744,81_Recombination events.csv,813,1989,['40'],1000,0.0002,0.02,0.1,5000,50,797,1988,797-1988,['40'],"['12', '24', '20', '28', '18', '33', '38', '27', '37', '50', '26', '4', '9', '1']",['21'],16,1,17,99.91496598639456,1176,294,25,Exact Recombinant Match,,56.98299319727892,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,813-1989,99.9%,100.0%,0,99.91496598639456,,,,,,,,,,100,98.3,0,1,7,0,3,❌ None
630,66,67,3,98.7,81,9880,5,Standard_Match,Step 1: Approximate,6,6,7,46,1,40,85.7%,13.0%,✅ Equal,53,12,41,81_Recombination events.csv|9880,9880,81_Recombination events.csv,225,4656,['50'],1000,0.0002,0.02,0.1,5000,50,239,4644,239-4644,['50'],['4'],['37'],14,12,26,99.41322500564208,4431,1107.8,25,Exact Recombinant Match,,56.88264500112842,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,225-4656,99.4%,100.0%,0,99.41322500564208,,,,,,,,,,100,97.4,0,1,7,0,5,❌ None
643,79,80,4,89.17368421052632,81,9267,2,🎯 Perfect Match (1/1),Step 2: Best Match,6,6,7,46,1,40,85.7%,13.0%,✅ Equal,53,12,41,81_Recombination events.csv|9267,9267,81_Recombination events.csv,5724,10000,"['10', '13', '14', '17', '2', '22', '29', '3', '31', '34', '35', '36', '41', '42', '44', '46', '6', '7', '8']",1000,0.0002,0.02,0.1,5000,50,5726,9996,5726-9996,"['22', '41', '46', '34', '10', '35', '13', '44', '17', '7', '42', '6', '29', '8', '14', '31', '3', '2', '36']","['48', '24', '25', '50', '20', '18', '37', '40', '21', '23']","['16', '30', '43', '19']",2,4,6,99.9,,,,,✅ Complete (19/19),58.98,100,19/19,100,19,19,19/19,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,5724-10000,99.9%,100.0%,0,99.9,,,,,,,,,,78.94736842105263,99.4,0,1,1,0,2,❌ None
645,81,82,5,88.1,81,9646,7,✅ Complete Match (1/1),Step 2: Best Match,6,6,7,46,1,40,85.7%,13.0%,✅ Equal,53,12,41,81_Recombination events.csv|9646,9646,81_Recombination events.csv,219,10000,"['1', '12', '18', '20', '24', '25', '26', '27', '28', '33', '37', '38', '4', '40', '50', '9']",1000,0.0002,0.02,0.1,5000,50,188,9993,188-9993,"['12', '24', '25', '20', '28', '18', '33', '38', '27', '37', '50', '26', '4', '9', '1']","['15', '21', '40']","['48', '23']",31,7,38,99.9,,,,,✅ Complete (15/15),56.98,93.8,15/15,100,16,15,15/15,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,219-10000,99.9%,100.0%,0,99.9,,,,,,,,,,80,96.2,0,1,3,0,7,❌ None
708,145,146,6,49.7,81,9323,6,⭐ Excellent Match (1/1),Step 2: Best Match,6,6,7,46,1,40,85.7%,13.0%,✅ Equal,53,12,41,81_Recombination events.csv|9323,9323,81_Recombination events.csv,1644,3378,"['21', '40']",1000,0.0002,0.02,0.1,5000,50,1648,3380,1648-3380,"['40', '21']","['15', '32', '39']","['26', '12', '48', '24', '20', '28', '18', '33', '38', '27', '37', '23', '4', '9', '1']",4,2,6,99.8,,,,,✅ Complete (2/2),58.96,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,1644-3378,99.8%,100.0%,0,99.8,,,,,,,,,,0,99.4,0,1,2,0,6,❌ None
586,22,23,1,99.8997995991984,82,9959,3,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,4,32,0,28,100.0%,12.5%,✅ Equal,36,8,28,82_Recombination events.csv|9959,9959,82_Recombination events.csv,1116,10000,"['40', '43']",1000,0.0002,0.02,0.1,5000,50,1118,9998,1118-9998,"['40', '43']","['24', '45', '20', '3', '36', '50']","['32', '23', '28']",2,2,4,100,,,,,✅ Complete (2/2),59,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,1116-10000,100.0%,100.0%,0,100,,,,,,,,,,100,99.6,0,1,2,0,3,❌ None
602,38,39,2,99.7995991983968,82,9987,2,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,4,32,0,28,100.0%,12.5%,✅ Equal,36,8,28,82_Recombination events.csv|9987,9987,82_Recombination events.csv,1197,10000,['47'],1000,0.0002,0.02,0.1,5000,50,1195,9996,1195-9996,['47'],"['17', '27', '9', '1']",['35'],2,4,6,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1197-10000,100.0%,100.0%,0,100,,,,,,,,,,100,99.4,0,1,2,0,2,❌ None
636,72,73,3,95.50254354863574,82,9102,4,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,4,32,0,28,100.0%,12.5%,✅ Equal,36,8,28,82_Recombination events.csv|9102,9102,82_Recombination events.csv,3468,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '21', '22', '25', '26', '27', '29', '30', '31', '33', '34', '35', '37', '38', '39', '4', '41', '42', '44', '46', '47', '48', '49', '5', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,3456,9997,3456-9997,"['15', '22', '27', '30', '26', '46', '34', '10', '49', '13', '25', '44', '17', '1', '42', '29', '37', '4', '16', '8', '14', '11', '31', '33', '21', '9']","['7', '5', '12', '48', '35', '19', '28', '6', '18', '2', '38', '39', '41', '32', '23']","['24', '45', '20', '3', '36', '50']",12,3,15,100,,,,,✅ Complete (26/26),57,68.4,26/26,100,38,26,26/26,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,3468-10000,100.0%,100.0%,0,100,,,,,,,,,,92.3076923076923,98.5,0,1,2,0,4,❌ None
652,88,89,4,83.33333333333333,82,9781,1,🎯 Perfect Match (1/1),Step 2: Best Match,4,4,4,32,0,28,100.0%,12.5%,✅ Equal,36,8,28,82_Recombination events.csv|9781,9781,82_Recombination events.csv,6420,7608,"['12', '18', '19', '35', '38', '39', '41', '47', '48', '5', '6', '7']",1000,0.0002,0.02,0.1,5000,50,6422,7608,6422-7608,"['47', '7', '5', '12', '48', '35', '19', '6', '18', '38', '39', '41']","['15', '22', '27', '30', '26', '46', '34', '10', '49', '25', '13', '44', '17', '1', '42', '29', '37', '4', '16', '8', '14', '11', '31', '33', '21', '9']","['43', '28', '40', '32', '23']",2,0,2,99.8,,,,,✅ Complete (12/12),58.96,100,12/12,100,12,12,12/12,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,6420-7608,99.8%,100.0%,0,99.8,,,,,,,,,,66.66666666666666,99.8,0,1,1,0,1,❌ None
578,14,15,1,100,83,9955,3,🎯 Perfect Match (1/1),Step 2: Best Match,10,9,12,42,2,33,83.3%,21.4%,❌ Diff: RDP=10 vs Santa=9,54,19,35,83_Recombination events.csv|9955,9955,83_Recombination events.csv,8193,10000,['4'],1000,0.0002,0.02,0.1,5000,50,8193,9998,8193-9998,['4'],"['50', '34']",['16'],0,2,2,99.9,,,,,🎯 Perfect (1/1),58.98,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,8193-10000,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.8,0,1,1,0,3,❌ None
621,57,58,2,99.3987975951904,83,9989,4,Standard_Match,Step 1: Approximate,10,9,12,42,2,33,83.3%,21.4%,❌ Diff: RDP=10 vs Santa=9,54,19,35,83_Recombination events.csv|9989,9989,83_Recombination events.csv,4824,7722,['5'],1000,0.0002,0.02,0.1,5000,50,4836,7720,4836-7720,['5'],['34'],['27'],12,2,14,99.51690821256038,2898,724.5,25,Exact Recombinant Match,,56.90338164251207,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,4824-7722,99.5%,100.0%,0,99.51690821256038,,,,,,,,,,100,98.6,0,1,7,0,4,❌ None
625,61,62,3,99.24849699398796,83,9942,1,⭐ Excellent Match (1/1),Step 2: Best Match,10,9,12,42,2,33,83.3%,21.4%,❌ Diff: RDP=10 vs Santa=9,54,19,35,83_Recombination events.csv|9942,9942,83_Recombination events.csv,5793,8442,['45'],1000,0.0002,0.02,0.1,5000,50,5796,8456,5796-8456,['45'],"['17', '2', '29']","['50', '34']",3,14,17,99.9,,,,,🎯 Perfect (1/1),56.98,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5793-8442,99.9%,100.0%,0,99.9,,,,,,,,,,100,98.3,0,1,2,0,1,❌ None
650,86,87,4,84.41168050386489,83,557,12,Cluster (2 RDPs),Step 5: Cluster,10,9,12,42,2,33,83.3%,21.4%,❌ Diff: RDP=10 vs Santa=9,54,19,35,83_Recombination events.csv|557,557,83_Recombination events.csv,1572,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,1566,9978,1566-2322,"['49', '15', '24', '13', '28', '32', '21'] | ['49', '15', '24', '13', '28', '32', '21']","['25', '38', '27', '36', '26', '23'] | ['48', '30', '46', '35', '17', '39', '1', '43', '7', '19', '20', '18', '29', '37', '40', '16', '8', '47', '12', '14', '11', '31', '33', '3', '2', '9']","['16', '47', '12', '48', '35', '20', '11', '17', '31', '33', '3', '2', '39', '29', '37', '4', '9'] | ['50', '34']",,,,,,,,,,85,,,100,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,100,✅ Yes,✅ Yes,12,9,,0,✅ Yes,✅ Yes,12,1572-10000,100.0%,100.0%,100,100,,,,,,,,,,71.42857142857143,97.2,0,3,5,100,12,✅ Start+End
664,100,101,5,74.84254222731177,83,825,9,✅ Complete Match (1/1),Step 2: Best Match,10,9,12,42,2,33,83.3%,21.4%,❌ Diff: RDP=10 vs Santa=9,54,19,35,83_Recombination events.csv|825,825,83_Recombination events.csv,7011,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,7208,9978,7208-9978,"['49', '15', '24', '13', '28', '32', '21']","['48', '30', '46', '35', '17', '39', '1', '43', '7', '19', '20', '18', '29', '37', '40', '16', '8', '47', '12', '14', '11', '31', '33', '3', '2', '9']","['50', '34']",197,22,219,92.7,,,,,✅ Complete (7/7),53.540000000000006,14,7/7,100,50,7,7/7,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,9,7011-10000,92.7%,100.0%,0,92.7,,,,,,,,,,71.42857142857143,78.1,0,1,3,0,9,❌ None
668,104,105,6,74.54909819639279,83,9338,6,⭐ Excellent Match (1/1),Step 2: Best Match,10,9,12,42,2,33,83.3%,21.4%,❌ Diff: RDP=10 vs Santa=9,54,19,35,83_Recombination events.csv|9338,9338,83_Recombination events.csv,6183,10000,"['23', '25', '26', '27', '36', '38', '42', '44', '5', '6']",1000,0.0002,0.02,0.1,5000,50,6178,9994,6178-9994,"['42', '25', '6', '38', '26', '23']","['22', '10', '41']",['27'],5,6,11,99.8,,,,,✅ Complete (6/6),58.96,60,6/6,100,10,6,6/6,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,6183-10000,99.8%,100.0%,0,99.8,,,,,,,,,,50,98.9,0,1,2,0,6,❌ None
704,141,142,7,49.9498997995992,83,9958,2,🎯 Perfect Match (1/1),Step 2: Best Match,10,9,12,42,2,33,83.3%,21.4%,❌ Diff: RDP=10 vs Santa=9,54,19,35,83_Recombination events.csv|9958,9958,83_Recombination events.csv,1254,8970,"['36', '44']",1000,0.0002,0.02,0.1,5000,50,1255,8968,1255-8968,"['44', '36']","['6', '42']",['27'],1,2,3,100,,,,,✅ Complete (2/2),59,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1254-8970,100.0%,100.0%,0,100,,,,,,,,,,0,99.7,0,1,1,0,2,❌ None
707,144,145,8,49.8496993987976,83,9886,5,🎯 Perfect Match (1/1),Step 2: Best Match,10,9,12,42,2,33,83.3%,21.4%,❌ Diff: RDP=10 vs Santa=9,54,19,35,83_Recombination events.csv|9886,9886,83_Recombination events.csv,1485,7443,"['36', '42', '44', '6']",1000,0.0002,0.02,0.1,5000,50,1486,7439,1486-7439,"['6', '42']","['22', '10', '41']","['26', '38', '23']",1,4,5,99.9,,,,,✅ Complete (2/2),58.98,50,2/2,100,4,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,1485-7443,99.9%,100.0%,0,99.9,,,,,,,,,,0,99.5,0,1,1,0,5,❌ None
736,174,175,9,0,83,9288,"7, 8",Chain (2 RDPs),Step 7: Parent-Child Chain,10,9,12,42,2,33,83.3%,21.4%,❌ Diff: RDP=10 vs Santa=9,54,19,35,83_Recombination events.csv|9288,9288,83_Recombination events.csv,3498,7206,"['13', '15', '21', '24', '28', '32', '49']",1000,0.0002,0.02,0.1,5000,50,1970,4560,1970-2696 | 3498-4560,"['22', '10', '41'] | ['22', '10', '41']","['49', '15', '24', '13', '28', '32', '21'] | ['49', '15', '24', '13', '28', '32', '21']","['48', '30', '46', '35', '17', '39', '1', '43', '7', '19', '20', '18', '29', '37', '40', '4', '16', '8', '47', '12', '14', '11', '31', '33', '3', '2', '9'] | ['48', '30', '46', '35', '17', '39', '1', '43', '7', '19', '20', '18', '29', '37', '40', '4', '16', '8', '47', '12', '14', '11', '31', '33', '3', '2', '9']",,,,,3708,927,25,,,5.5,,,,7,,,50,,,,,,,100,,,,,0,,,,2,,,,,,,,,,⚠️ Parent-Child Chain,✅ Chain-2,8,7,,,,,"7, 8",3498-7206,,,0,0,83_Recombination events.csv,Minor_Exact_Match,2 RDPs,Chain-2,2,401,802,,,0,0,5,4,6,0,"8,7",❌ None
606,42,43,1,99.74924774322967,84,9953,1,⭐ Excellent Match (1/1),Step 2: Best Match,7,6,9,40,2,34,77.8%,15.0%,❌ Diff: RDP=7 vs Santa=6,49,13,36,84_Recombination events.csv|9953,9953,84_Recombination events.csv,1830,10000,['28'],1000,0.0002,0.02,0.1,5000,50,1826,9996,1826-9996,['28'],['10'],"['16', '5', '48', '25', '19', '44', '29', '40', '46']",4,4,8,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1830-10000,100.0%,100.0%,0,100,,,,,,,,,,100,99.2,0,1,2,0,1,❌ None
654,90,91,2,81.97927114677364,84,9821,9,⭐ Excellent Match (1/1),Step 2: Best Match,7,6,9,40,2,34,77.8%,15.0%,❌ Diff: RDP=7 vs Santa=6,49,13,36,84_Recombination events.csv|9821,9821,84_Recombination events.csv,3660,10000,"['18', '20', '35', '39', '7', '9']",1000,0.0002,0.02,0.1,5000,50,3658,9972,3658-9972,"['7', '35', '20', '18', '39', '9']","['16', '5', '48', '25', '19', '44', '29', '40', '46']","['43', '13', '22', '2', '1']",2,28,30,99.6,,,,,✅ Complete (6/6),56.92,100,6/6,100,6,6,6/6,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,9,3660-10000,99.6%,100.0%,0,99.6,,,,,,,,,,66.66666666666666,97,0,1,2,0,9,❌ None
697,134,135,3,50,84,9479,5,⭐ Excellent Match (1/1),Step 2: Best Match,7,6,9,40,2,34,77.8%,15.0%,❌ Diff: RDP=7 vs Santa=6,49,13,36,84_Recombination events.csv|9479,9479,84_Recombination events.csv,4476,5313,"['10', '28']",1000,0.0002,0.02,0.1,5000,50,4478,5314,4478-5314,['10'],['31'],"['47', '26', '12', '34', '15', '24', '14', '11', '33', '36', '30', '21']",2,1,3,99.8,,,,,🎯 Perfect (1/1),58.96,50,1/1,100,2,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,4476-5313,99.8%,100.0%,0,99.8,,,,,,,,,,0,99.7,0,1,2,0,5,❌ None
706,143,144,4,49.89969909729187,84,9838,2,🎯 Perfect Match (1/1),Step 2: Best Match,7,6,9,40,2,34,77.8%,15.0%,❌ Diff: RDP=7 vs Santa=6,49,13,36,84_Recombination events.csv|9838,9838,84_Recombination events.csv,2796,10000,"['41', '50']",1000,0.0002,0.02,0.1,5000,50,2797,9996,2797-9996,"['50', '41']",['31'],"['3', '27']",1,4,5,99.9,,,,,✅ Complete (2/2),58.98,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,2796-10000,99.9%,100.0%,0,99.9,,,,,,,,,,0,99.5,0,1,1,0,2,❌ None
718,155,156,5,42.5025075225677,84,4361,8,✅ Complete Match (1/1),Step 2: Best Match,7,6,9,40,2,34,77.8%,15.0%,❌ Diff: RDP=7 vs Santa=6,49,13,36,84_Recombination events.csv|4361,4361,84_Recombination events.csv,3363,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,2720,9992,2720-9992,"['17', '45', '4', '38']","['48', '22', '27', '32', '46', '35', '13', '25', '44', '39', '23', '1', '43', '7', '5', '19', '20', '18', '29', '40', '16', '8', '3', '2', '9']","['47', '26', '10', '34', '15', '24', '14', '33', '36', '30', '21']",643,8,651,99.9,,,,,✅ Complete (4/4),52.98,8,4/4,100,50,4,4/4,30,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,8,3363-10000,99.9%,100.0%,0,99.9,,,,,,,,,,50,34.89999999999999,0,1,3,0,8,❌ None
729,167,168,6,28.88665997993982,84,9851,"3, 7",Cross Match (Case_E2_E1E),Step 6: Cross Matches,7,6,9,40,2,34,77.8%,15.0%,❌ Diff: RDP=7 vs Santa=6,49,13,36,84_Recombination events.csv|9851,9851,84_Recombination events.csv,1251,10000,"['11', '12']",1000,0.0002,0.02,0.1,5000,50,833,9994,833-9994 | 834-1250,"['12', '11'] | ['12', '11']","['49', '42', '6', '37', '23'] | ['48', '22', '27', '32', '46', '35', '13', '25', '44', '39', '1', '43', '7', '5', '19', '20', '18', '29', '40', '16', '8', '3', '2', '9']",['21'] | ['21'],,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,3,7,,0,✅ Yes,✅ Yes,"3, 7",1251-10000,100.0%,100.0%,100,100,,,,,,,,,,0,57.6,5,3,4,100,"3,7",✅ Start+End
626,62,63,1,99.24849699398796,85,10103,3,Standard_Match,Step 1: Approximate,7,7,7,65,0,58,100.0%,10.8%,✅ Equal,72,14,58,85_Recombination events.csv|10103,10103,85_Recombination events.csv,5643,9708,['39'],1000,0.0002,0.02,0.1,5000,50,5642,9724,5642-9724,['39'],['16'],"['7', '25', '2', '29', '30']",1,16,17,100,4065,1016.2,25,Exact Recombinant Match,,57,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,5643-9708,100.0%,100.0%,0,100,,,,,,,,,,100,98.3,0,1,7,0,3,❌ None
647,83,84,2,87.5,85,9671,4,🎯 Perfect Match (1/1),Step 2: Best Match,7,7,7,65,0,58,100.0%,10.8%,✅ Equal,72,14,58,85_Recombination events.csv|9671,9671,85_Recombination events.csv,1221,5877,"['10', '18', '31', '35', '41', '47', '49', '50']",1000,0.0002,0.02,0.1,5000,50,1222,5876,1222-5876,"['47', '10', '49', '35', '31', '18', '41', '50']","['42', '48', '20', '37', '32']","['13', '11', '17', '6', '3', '38', '21', '1']",1,1,2,100,,,,,✅ Complete (8/8),59,100,8/8,100,8,8,8/8,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,1221-5877,100.0%,100.0%,0,100,,,,,,,,,,75,99.8,0,1,1,0,4,❌ None
651,87,88,3,83.41683366733466,85,9327,1,Case_F_Start_Start,Step 1: Approximate,7,7,7,65,0,58,100.0%,10.8%,✅ Equal,72,14,58,85_Recombination events.csv|9327,9327,85_Recombination events.csv,8724,10000,['5'],1000,0.0002,0.02,0.1,5000,50,8722,9669,8722-9669,['5'],"['47', '10', '49', '35', '31', '18', '41', '50']","['8', '7', '34', '24', '25', '33', '2', '29', '30']",2,331,333,74.05956112852664,1276,319,25,Exact Recombinant Match,,49.81191222570533,,,,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,8724-10000,74.1%,100.0%,0,74.05956112852664,,,,,,,,,,100,66.69999999999999,0,1,8,0,1,❌ None
656,92,93,4,80.65416547380477,85,9945,5,✅ Complete Match (1/1),Step 2: Best Match,7,7,7,65,0,58,100.0%,10.8%,✅ Equal,72,14,58,85_Recombination events.csv|9945,9945,85_Recombination events.csv,5667,7686,"['15', '23', '28', '36', '4', '40', '45']",1000,0.0002,0.02,0.1,5000,50,5754,7702,5754-7702,"['15', '45', '28', '36', '40', '4', '23']","['7', '25', '2', '29', '30']","['44', '19', '14']",87,16,103,95.7,,,,,✅ Complete (7/7),56.14,100,7/7,100,7,7,7/7,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,5667-7686,95.7%,100.0%,0,95.7,,,,,,,,,,71.42857142857143,89.7,0,1,3,0,5,❌ None
724,161,162,5,37.5,85,9152,7,Case_E_Start_End,Step 1: Approximate,7,7,7,65,0,58,100.0%,10.8%,✅ Equal,72,14,58,85_Recombination events.csv|9152,9152,85_Recombination events.csv,4011,10000,"['10', '18', '31', '35', '41', '47', '49', '50']",1000,0.0002,0.02,0.1,5000,50,4022,4270,4022-4270,"['47', '10', '49', '35', '31', '18', '41', '50']",['45'],"['22', '27', '26', '34', '25', '44', '13', '17', '38', '1', '7', '5', '19', '6', '29', '24', '14', '11', '33', '2', '3', '21']",11,5730,5741,4.140925029220237,4011,1002.8,25,Exact Recombinant Match,,26.32818500584405,,,,,,,30,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,7,4011-10000,4.1%,75.0%,0,4.140925029220237,,,,,,,,,,75,0,0,1,8,0,7,❌ None
726,163,164,7,35.714285714285715,85,9359,"2, 6",Cross Match (Case_E2_E1E),Step 6: Cross Matches,7,7,7,65,0,58,100.0%,10.8%,✅ Equal,72,14,58,85_Recombination events.csv|9359,9359,85_Recombination events.csv,5142,9300,"['15', '23', '28', '36', '4', '40', '45']",1000,0.0002,0.02,0.1,5000,50,2392,9300,2392-9300 | 2393-5132,"['15', '45', '28', '36', '40', '4', '23'] | ['15', '45', '28', '36', '40', '4', '23']","['47', '10', '49', '35', '31', '18', '41', '50'] | ['11', '17', '6', '3', '38', '21', '1']","['48', '22', '27', '30', '32', '26', '46', '34', '25', '44', '39', '43', '7', '42', '19', '20', '29', '37', '16', '8', '12', '24', '14', '33', '2', '9'] | ['16', '8', '43', '7', '34', '12', '24', '25', '29', '30', '9', '46']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,2,6,,0,✅ Yes,✅ Yes,"2, 6",5142-9300,100.0%,100.0%,100,100,,,,,,,,,,71.42857142857143,0,5,3,4,100,"6,2",✅ Start+End
577,13,14,1,100,86,10091,3,Standard_Match,Step 1: Approximate,6,6,7,28,1,22,85.7%,21.4%,✅ Equal,35,12,23,86_Recombination events.csv|10091,10091,86_Recombination events.csv,1602,4404,['8'],1000,0.0002,0.02,0.1,5000,50,1602,4404,1602-4404,['8'],"['33', '28']",['45'],0,0,0,100,2802,700.5,25,Exact Recombinant Match,,60,,,,,,,100,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,1602-4404,100.0%,100.0%,0,100,,,,,,,,,,100,100,0,1,7,0,3,❌ None
