,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
112,113,3,90.35854035854035,4,2454,5,✅ Complete Match (1/1),Step 2: Best Match,7,7,7,12,0,5,100.0%,58.3%,✅ Equal,19,14,5,4_Recombination events.csv|2454,2454,4_Recombination events.csv,9492,10000,"['10', '14', '16', '19', '28', '36', '39', '42', '44', '46', '8']",1000,0.0002,0.005,0.1,5000,50,9492,9988,9492-9988,"['10', '28', '19', '36', '44', '8', '42', '14', '16', '39', '46']",['3'],['48'],0,12,12,97.6,,,,,✅ Complete (11/11),56.519999999999996,100,11/11,100,11,11,11/11,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,9492-10000,97.6%,100.0%,0,97.6,,,,,,,,,,81.81818181818183,98.8,0,1,3,0,5,❌ None
113,114,3,90,80,2385,4,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,4,10,1,7,75.0%,30.0%,✅ Equal,14,6,8,80_Recombination events.csv|2385,2385,80_Recombination events.csv,3993,6237,"['25', '3', '37', '4', '43', '50']",1000,0.0002,0.005,0.1,5000,50,4000,6227,4000-6227,"['4', '37', '43', '25', '3', '50']","['10', '12', '26', '8', '42', '32', '13', '31', '17', '45']","['28', '19', '40', '15', '9', '1']",7,10,17,99.2,,,,,✅ Complete (6/6),58.84,100,6/6,100,6,6,6/6,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,3993-6237,99.2%,100.0%,0,99.2,,,,,,,,,,66.66666666666666,98.3,0,1,2,0,4,❌ None
114,115,4,88.88888888888889,38,2462,1,🎯 Perfect Match (1/1),Step 2: Best Match,5,4,5,10,0,6,100.0%,40.0%,❌ Diff: RDP=5 vs Santa=4,15,9,6,38_Recombination events.csv|2462,2462,38_Recombination events.csv,7332,10000,"['10', '14', '18', '24', '27', '44', '49', '5', '7']",1000,0.0002,0.005,0.1,5000,50,7332,9996,7332-9996,"['10', '18', '27', '44', '49', '7', '14', '5', '24']","['12', '22', '21', '48', '31']","['2', '6', '19', '4', '26', '30', '11', '43', '20', '15', '9', '42', '32', '16', '13', '23']",0,4,4,99.9,,,,,✅ Complete (9/9),58.980000000000004,100,9/9,100,9,9,9/9,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7332-10000,99.9%,100.0%,0,99.9,,,,,,,,,,77.77777777777779,99.6,0,1,1,0,1,❌ None
115,116,2,88.78858798618077,77,2225,1,🎯 Perfect Match (1/1),Step 2: Best Match,2,2,2,4,0,2,100.0%,50.0%,✅ Equal,6,4,2,77_Recombination events.csv|2225,2225,77_Recombination events.csv,3273,10000,"['1', '11', '12', '16', '17', '2', '20', '23', '26', '27', '29', '32', '33', '35', '41', '44', '45', '6']",1000,0.0002,0.005,0.1,5000,50,3274,9996,3274-9996,"['29', '2', '6', '12', '33', '26', '27', '35', '44', '11', '45', '20', '41', '32', '16', '1', '17', '23']","['28', '8', '19']","['47', '30', '40', '48', '43', '9', '25', '13', '39', '50']",1,4,5,99.9,,,,,✅ Complete (18/18),58.980000000000004,100,18/18,100,18,18,18/18,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3273-10000,99.9%,100.0%,0,99.9,,,,,,,,,,77.77777777777779,99.5,0,1,1,0,1,❌ None
116,117,3,86.85,87,2302,6,⭐ Excellent Match (1/1),Step 2: Best Match,9,8,13,17,4,9,69.2%,47.1%,❌ Diff: RDP=9 vs Santa=8,30,17,13,87_Recombination events.csv|2302,2302,87_Recombination events.csv,963,8526,"['11', '13', '19', '2', '22', '24', '26', '27', '28', '29', '33', '35', '38', '39', '40', '41', '43', '45', '47', '5', '6', '7']",1000,0.0002,0.005,0.1,5000,50,974,8524,974-8524,"['28', '2', '6', '19', '33', '26', '38', '35', '7', '40', '11', '43', '41', '39', '5', '24']","['10', '18', '8', '37', '20', '25', '14', '32', '16', '46', '1', '17', '50']","['34', '12', '4', '49', '21', '36', '30', '44', '48', '15', '9', '42', '3', '23']",11,2,13,99.8,,,,,✅ Complete (16/16),56.96,72.7,16/16,100,22,16,16/16,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,963-8526,99.8%,100.0%,0,99.8,,,,,,,,,,75,98.7,0,1,2,0,6,❌ None
117,118,4,86.63663663663664,4,2511,7,Standard_Match,Step 1: Approximate,7,7,7,12,0,5,100.0%,58.3%,✅ Equal,19,14,5,4_Recombination events.csv|2511,2511,4_Recombination events.csv,1089,1911,['33'],1000,0.0002,0.005,0.1,5000,50,908,1824,908-1824,['33'],['25'],"['6', '4', '27', '38', '37', '20', '31', '24']",181,87,268,89.41605839416059,822,205.5,25,Exact Recombinant Match,,52.88321167883212,,,,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,1089-1911,89.4%,100.0%,0,89.41605839416059,,,,,,,,,,100,73.2,0,1,7,0,7,❌ None
118,119,2,86.34422110552765,9,2415,2,✅ Complete Match (1/1),Step 2: Best Match,2,2,2,10,0,8,100.0%,20.0%,✅ Equal,12,4,8,9_Recombination events.csv|2415,2415,9_Recombination events.csv,8418,10000,"['10', '32', '41', '6']",1000,0.0002,0.005,0.1,5000,50,8444,9998,8444-9998,"['10', '6', '41', '32']","['39', '18']","['4', '27', '36', '20', '9', '3']",26,2,28,98.2,,,,,✅ Complete (4/4),56.64,100,4/4,100,4,4,4/4,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,8418-10000,98.2%,100.0%,0,98.2,,,,,,,,,,50,97.2,0,1,3,0,2,❌ None
119,120,4,85.71428571428572,31,2265,5,✅ Complete Match (1/1),Step 2: Best Match,4,4,5,6,1,2,80.0%,66.7%,✅ Equal,11,8,3,31_Recombination events.csv|2265,2265,31_Recombination events.csv,2340,2607,"['17', '19', '20', '24', '3', '31', '33', '34', '37', '38', '45', '47', '50', '7', '8', '9']",1000,0.0002,0.005,0.1,5000,50,2338,2606,2338-2606,"['19', '38', '47', '8', '50', '37', '45', '20', '9', '3', '31', '24', '17', '34']","['28', '2', '29', '12', '18', '4', '21', '5', '35', '7', '11', '48', '42', '39', '46', '1', '23']","['10', '6', '22', '26', '27', '49', '30', '40', '15', '25', '41', '14', '32', '16', '13']",2,1,3,99.6,,,,,✅ Complete (14/14),58.92,87.5,14/14,100,16,14,14/14,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,2340-2607,99.6%,100.0%,0,99.6,,,,,,,,,,71.42857142857143,99.7,0,1,3,0,5,❌ None
120,121,2,85.01358501358501,63,2270,2,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,6,13,3,10,50.0%,23.1%,✅ Equal,19,6,13,63_Recombination events.csv|2270,2270,63_Recombination events.csv,1020,7296,"['12', '18', '23', '24', '3', '31', '43']",1000,0.0002,0.005,0.1,5000,50,1018,7283,1018-7283,"['12', '18', '43', '3', '31', '24', '23']","['10', '28', '29', '22', '21', '27', '38', '44', '47', '7', '11', '15', '14', '1', '16', '5', '50']","['6', '19']",2,13,15,99.8,,,,,✅ Complete (7/7),56.96,100,7/7,100,7,7,7/7,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1020-7296,99.8%,100.0%,0,99.8,,,,,,,,,,71.42857142857143,98.5,0,1,2,0,2,❌ None
121,122,1,83.33333333333333,78,2379,1,✅ Complete Match (1/1),Step 2: Best Match,2,2,3,6,1,4,66.7%,33.3%,✅ Equal,9,4,5,78_Recombination events.csv|2379,2379,78_Recombination events.csv,4035,10000,"['26', '32', '35', '37']",1000,0.0002,0.005,0.1,5000,50,3428,9995,3428-9995,"['32', '35', '37']",['26'],"['28', '8', '30']",607,5,612,99.9,,,,,✅ Complete (3/3),52.980000000000004,75,3/3,100,4,3,3/3,30,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4035-10000,99.9%,100.0%,0,99.9,,,,,,,,,,66.66666666666666,38.800000000000004,0,1,3,0,1,❌ None
122,123,2,83.33333333333333,25,2208,1,🎯 Perfect Match (1/1),Step 2: Best Match,3,3,5,13,2,10,60.0%,23.1%,✅ Equal,18,6,12,25_Recombination events.csv|2208,2208,25_Recombination events.csv,7158,10000,"['12', '2', '24', '27', '30', '31', '32', '34', '36', '43', '46', '8']",1000,0.0002,0.005,0.1,5000,50,7158,9998,7158-9998,"['2', '12', '36', '27', '8', '30', '43', '46', '32', '31', '24', '34']","['10', '28', '4', '38', '35', '3', '37', '45', '25', '41', '16', '39', '5', '23']","['6', '22', '47', '20', '42', '14', '17']",0,2,2,99.9,,,,,✅ Complete (12/12),58.980000000000004,100,12/12,100,12,12,12/12,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7158-10000,99.9%,100.0%,0,99.9,,,,,,,,,,66.66666666666666,99.8,0,1,1,0,1,❌ None
123,124,3,83.23323323323322,41,2542,1,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,3,11,0,8,100.0%,27.3%,✅ Equal,14,6,8,41_Recombination events.csv|2542,2542,41_Recombination events.csv,1284,10000,"['16', '40', '8']",1000,0.0002,0.005,0.1,5000,50,1284,9997,1284-9997,"['16', '8', '40']","['44', '37', '21', '4']",['42'],0,3,3,100,,,,,✅ Complete (3/3),59,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1284-10000,100.0%,100.0%,0,100,,,,,,,,,,33.33333333333333,99.7,0,1,2,0,1,❌ None
124,125,2,82.83132530120481,84,2339,2,⭐ Excellent Match (1/1),Step 2: Best Match,4,3,4,5,0,2,100.0%,60.0%,❌ Diff: RDP=4 vs Santa=3,9,7,2,84_Recombination events.csv|2339,2339,84_Recombination events.csv,5391,8265,"['15', '19', '5', '50']",1000,0.0002,0.005,0.1,5000,50,5400,8260,5400-8260,"['19', '5', '50']","['29', '33', '18', '27', '38', '8', '44', '48', '46', '20', '41', '14', '32', '3', '31', '1', '45']","['2', '36', '47', '7', '37']",9,5,14,99.5,,,,,✅ Complete (3/3),58.900000000000006,75,3/3,100,4,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,5391-8265,99.5%,100.0%,0,99.5,,,,,,,,,,66.66666666666666,98.6,0,1,2,0,2,❌ None
125,126,2,82.63052208835342,32,2029,3,⭐ Excellent Match (1/1),Step 2: Best Match,6,5,8,12,2,7,75.0%,41.7%,❌ Diff: RDP=6 vs Santa=5,20,11,9,32_Recombination events.csv|2029,2029,32_Recombination events.csv,4806,8010,"['13', '14', '2', '21', '23', '3', '34', '36', '38', '4', '43', '45']",1000,0.0002,0.005,0.1,5000,50,4820,8006,4820-8006,"['2', '34', '4', '38', '21', '36', '43', '45', '13', '14', '3', '23']","['19', '12', '33', '44', '30', '40', '48', '20', '15', '5', '29', '49', '35', '9', '26', '8', '32', '16', '24', '17', '10', '6', '18', '7', '42']","['28', '47', '11', '41', '50']",14,4,18,99.4,,,,,✅ Complete (12/12),56.88,100,12/12,100,12,12,12/12,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,4806-8010,99.4%,100.0%,0,99.4,,,,,,,,,,66.66666666666666,98.2,0,1,2,0,3,❌ None
126,127,1,82.3470411233701,26,766,2,✅ Complete Match (1/1),Step 2: Best Match,2,2,2,4,0,2,100.0%,50.0%,✅ Equal,6,4,2,26_Recombination events.csv|766,766,26_Recombination events.csv,1263,6519,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.005,0.1,5000,50,1392,6745,1392-6745,"['49', '2', '19']","['29', '23', '22', '21', '4', '27', '36', '47', '37', '45', '9', '42', '16', '34']","['12', '33', '38', '44', '30', '48', '20', '5', '11', '41', '14', '31', '26', '8', '32', '13', '17', '50', '28', '6', '10', '18', '7', '43', '25', '39', '46']",129,226,355,97.5,,,,,✅ Complete (3/3),54.5,6,3/3,100,50,3,3/3,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1263-6519,97.5%,100.0%,0,97.5,,,,,,,,,,33.33333333333333,64.5,0,1,3,0,2,❌ None
127,128,4,82.23333333333332,21,2325,4,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,4,14,0,10,100.0%,28.6%,✅ Equal,18,8,10,21_Recombination events.csv|2325,2325,21_Recombination events.csv,1482,7650,"['12', '16', '17', '24', '26', '33', '34', '35', '36', '40', '42', '49']",1000,0.0002,0.005,0.1,5000,50,1480,7670,1480-7670,"['33', '36', '49', '35', '40', '42', '24', '17', '34']","['46', '18', '14']","['8', '37', '20', '9', '3', '1']",2,20,22,100,,,,,✅ Complete (9/9),57,75,9/9,100,12,9,9/9,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,1482-7650,100.0%,100.0%,0,100,,,,,,,,,,66.66666666666666,97.8,0,1,2,0,4,❌ None
128,129,2,79.9498997995992,42,2535,1,🎯 Perfect Match (1/1),Step 2: Best Match,5,5,5,11,0,6,100.0%,45.5%,✅ Equal,16,10,6,42_Recombination events.csv|2535,2535,42_Recombination events.csv,3150,8991,"['10', '25', '26', '42', '6']",1000,0.0002,0.005,0.1,5000,50,3153,8991,3153-8991,"['10', '6', '26', '42', '25']",['22'],"['16', '50']",3,0,3,99.9,,,,,✅ Complete (5/5),58.980000000000004,100,5/5,100,5,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3150-8991,99.9%,100.0%,0,99.9,,,,,,,,,,60,99.7,0,1,1,0,1,❌ None
129,130,3,79.89979959919839,42,2538,3,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,5,11,0,6,100.0%,45.5%,✅ Equal,16,10,6,42_Recombination events.csv|2538,2538,42_Recombination events.csv,8307,10000,"['11', '3', '31', '32', '38', '41', '43', '46', '49', '8']",1000,0.0002,0.005,0.1,5000,50,8304,9999,8304-9999,"['38', '49', '8', '11', '43', '41', '32', '3', '31', '46']","['12', '33', '44', '30', '40', '20', '15', '29', '9', '4', '21', '37', '13', '24', '17', '45', '2', '36', '47', '39']",['7'],3,1,4,99.9,,,,,✅ Complete (10/10),58.980000000000004,100,10/10,100,10,10,10/10,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,8307-10000,99.9%,100.0%,0,99.9,,,,,,,,,,60,99.6,0,1,2,0,3,❌ None
130,131,5,79.6987951807229,38,2475,3,⭐ Excellent Match (1/1),Step 2: Best Match,5,4,5,10,0,6,100.0%,40.0%,❌ Diff: RDP=5 vs Santa=4,15,9,6,38_Recombination events.csv|2475,2475,38_Recombination events.csv,978,7566,"['2', '30', '42', '43', '9']",1000,0.0002,0.005,0.1,5000,50,970,7568,970-7568,"['2', '30', '43', '9', '42']","['1', '37']",['4'],8,2,10,100,,,,,✅ Complete (5/5),59,100,5/5,100,5,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,978-7566,100.0%,100.0%,0,100,,,,,,,,,,60,99,0,1,2,0,3,❌ None
131,132,2,78.97461589846358,74,2349,4,✅ Complete Match (1/1),Step 2: Best Match,2,2,4,9,2,7,50.0%,22.2%,✅ Equal,13,4,9,74_Recombination events.csv|2349,2349,74_Recombination events.csv,5751,9057,"['16', '17', '18', '2', '20', '27', '29', '31', '36', '4', '5', '9']",1000,0.0002,0.005,0.1,5000,50,5737,8982,5737-8982,"['29', '2', '18', '4', '27', '36', '20', '9', '16', '31', '5', '17']","['19', '12', '33', '38', '44', '30', '40', '48', '15', '22', '49', '35', '11', '41', '14', '26', '8', '37', '32', '13', '24', '50', '10', '6', '28', '47', '43', '25', '42', '39', '1']","['23', '21', '7', '45', '3', '34']",14,75,89,97.7,,,,,✅ Complete (12/12),56.540000000000006,100,12/12,100,12,12,12/12,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,5751-9057,97.7%,100.0%,0,97.7,,,,,,,,,,66.66666666666666,91.1,0,1,3,0,4,❌ None
132,133,3,78.75,50,2435,2,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,8,0,4,100.0%,50.0%,✅ Equal,12,8,4,50_Recombination events.csv|2435,2435,50_Recombination events.csv,2433,4797,"['10', '41', '42', '47', '49']",1000,0.0002,0.005,0.1,5000,50,2433,4772,2433-4772,"['10', '49', '47', '42', '41']","['8', '5', '14']","['28', '6', '34', '4', '27', '26', '7', '40', '43', '48', '20', '13', '1', '17', '23']",0,25,25,98.9,,,,,✅ Complete (5/5),56.78,100,5/5,100,5,5,5/5,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,2433-4797,98.9%,100.0%,0,98.9,,,,,,,,,,60,97.5,0,1,3,0,2,❌ None
133,134,4,78.35,50,2298,3,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,4,8,0,4,100.0%,50.0%,✅ Equal,12,8,4,50_Recombination events.csv|2298,2298,50_Recombination events.csv,1887,5478,"['19', '2', '33', '35', '37']",1000,0.0002,0.005,0.1,5000,50,1880,5504,1880-5504,"['2', '19', '33', '35', '37']","['40', '48', '20', '27', '49', '41', '4', '26', '13', '17', '23', '10', '6', '28', '34', '50', '47', '7', '43', '42', '1']","['8', '5', '14']",7,26,33,100,,,,,✅ Complete (5/5),57,100,5/5,100,5,5,5/5,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,1887-5478,100.0%,100.0%,0,100,,,,,,,,,,60,96.7,0,1,2,0,3,❌ None
134,135,3,77.77777777777777,63,2283,4,🎯 Perfect Match (1/1),Step 2: Best Match,3,3,6,13,3,10,50.0%,23.1%,✅ Equal,19,6,13,63_Recombination events.csv|2283,2283,63_Recombination events.csv,5328,10000,"['13', '17', '20', '26', '33', '39', '4', '48', '49']",1000,0.0002,0.005,0.1,5000,50,5328,9999,5328-9999,"['33', '4', '49', '26', '48', '20', '39', '13', '17']","['6', '19']","['10', '28', '29', '22', '21', '27', '47', '5', '38', '7', '44', '11', '15', '14', '16', '1', '50']",0,1,1,100,,,,,✅ Complete (9/9),59,100,9/9,100,9,9,9/9,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,5328-10000,100.0%,100.0%,0,100,,,,,,,,,,55.55555555555556,99.9,0,1,1,0,4,❌ None
135,136,1,77.77062777062775,29,2223,3,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,10,0,6,100.0%,40.0%,✅ Equal,14,8,6,29_Recombination events.csv|2223,2223,29_Recombination events.csv,987,10000,"['10', '15', '17', '22', '24', '26', '27', '28', '30', '31', '33', '36', '43', '48', '50', '8']",1000,0.0002,0.005,0.1,5000,50,972,9998,972-9998,"['22', '31', '28', '17']","['19', '44', '40', '20', '5', '29', '49', '11', '9', '14', '32', '13', '23', '45', '6', '18', '47', '7', '25', '42', '39', '1']","['33', '26', '27', '8', '30', '48', '15', '24', '50']",15,2,17,100,,,,,✅ Complete (4/4),57,25,4/4,100,16,4,4/4,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,987-10000,100.0%,100.0%,0,100,,,,,,,,,,50,98.3,0,1,3,0,3,❌ None
136,137,4,75,42,2486,5,🎯 Perfect Match (1/1),Step 2: Best Match,5,5,5,11,0,6,100.0%,45.5%,✅ Equal,16,10,6,42_Recombination events.csv|2486,2486,42_Recombination events.csv,3525,5511,"['13', '21', '50', '9']",1000,0.0002,0.005,0.1,5000,50,3524,5512,3524-5512,"['13', '9', '50', '21']","['19', '38', '48', '5', '22', '27', '35', '49', '11', '41', '14', '3', '31', '8', '32', '34', '28', '23', '18', '7', '43', '46', '1']","['12', '33', '4', '36', '47', '44', '37', '15', '17', '45']",1,1,2,100,,,,,✅ Complete (4/4),59,100,4/4,100,4,4,4/4,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,3525-5511,100.0%,100.0%,0,100,,,,,,,,,,50,99.8,0,1,1,0,5,❌ None
137,138,2,74.89939637826961,97,2534,1,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,5,5,2,2,60.0%,60.0%,✅ Equal,10,6,4,97_Recombination events.csv|2534,2534,97_Recombination events.csv,7233,10000,"['11', '22', '27', '32', '33', '35', '6', '9']",1000,0.0002,0.005,0.1,5000,50,7236,9995,7236-9995,"['6', '33', '22', '27', '35', '11', '9', '32']",['31'],"['29', '8', '7']",3,5,8,99.7,,,,,✅ Complete (8/8),58.94,100,8/8,100,8,8,8/8,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7233-10000,99.7%,100.0%,0,99.7,,,,,,,,,,50,99.2,0,1,2,0,1,❌ None
138,139,2,74.6993987975952,59,2362,2,🎯 Perfect Match (1/1),Step 2: Best Match,2,2,2,9,0,7,100.0%,22.2%,✅ Equal,11,4,7,59_Recombination events.csv|2362,2362,59_Recombination events.csv,1359,5727,"['3', '35', '43', '50']",1000,0.0002,0.005,0.1,5000,50,1353,5729,1353-5729,"['35', '3', '43', '50']","['19', '33', '49', '44', '30', '11', '20', '32', '39', '17']","['12', '38', '48', '15', '5', '29', '22', '27', '9', '41', '14', '31', '4', '21', '26', '8', '37', '16', '13', '24', '23', '10', '2', '6', '28', '34', '18', '36', '47', '7', '25', '42', '46']",6,2,8,100,,,,,✅ Complete (4/4),59,100,4/4,100,4,4,4/4,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1359-5727,100.0%,100.0%,0,100,,,,,,,,,,50,99.2,0,1,1,0,2,❌ None
139,140,2,74.5995995995996,46,2238,7,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,10,9,5,4,50.0%,55.6%,✅ Equal,19,10,9,46_Recombination events.csv|2238,2238,46_Recombination events.csv,2442,5856,"['1', '11', '13', '16', '17', '2', '20', '21', '23', '24', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '36', '37', '40', '42', '44', '47', '49', '50', '6']",1000,0.0002,0.005,0.1,5000,50,2444,5863,2444-5863,"['28', '23', '17', '34']","['8', '45', '4']","['12', '38', '48', '43', '9', '25', '14', '41', '46', '5']",2,7,9,99.9,,,,,✅ Complete (4/4),58.980000000000004,13.8,4/4,100,29,4,4/4,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,2442-5856,99.9%,100.0%,0,99.9,,,,,,,,,,50,99.1,0,1,2,0,7,❌ None
140,141,2,72.54262788365095,76,2296,9,✅ Complete Match (1/1),Step 2: Best Match,5,4,9,11,4,7,55.6%,36.4%,❌ Diff: RDP=5 vs Santa=4,20,9,11,76_Recombination events.csv|2296,2296,76_Recombination events.csv,7101,9132,"['1', '10', '12', '15', '17', '21', '22', '24', '25', '26', '27', '28', '40', '43', '44', '6', '7', '8', '9']",1000,0.0002,0.005,0.1,5000,50,7064,9117,7064-9117,"['10', '40', '24', '26']","['29', '19', '3', '37', '11', '46', '42', '13', '31', '5', '50', '45']","['21', '27', '44', '8', '43', '15', '1', '17']",37,15,52,99.3,,,,,✅ Complete (4/4),56.86,21.1,4/4,100,19,4,4/4,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,9,7101-9132,99.3%,100.0%,0,99.3,,,,,,,,,,50,94.8,0,1,3,0,9,❌ None
141,142,2,72.53272910372608,17,2442,4,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,5,0,1,100.0%,80.0%,✅ Equal,9,8,1,17_Recombination events.csv|2442,2442,17_Recombination events.csv,2430,5628,"['32', '48', '6', '8']",1000,0.0002,0.005,0.1,5000,50,2434,5680,2434-5680,"['32', '6', '8', '48']","['16', '1']","['44', '17']",4,52,56,99.9,,,,,✅ Complete (4/4),56.980000000000004,100,4/4,100,4,4,4/4,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,2430-5628,99.9%,100.0%,0,99.9,,,,,,,,,,50,94.4,0,1,3,0,4,❌ None
142,143,4,71.32837102776982,100,2511,"3, 4",Cross Match (Case_S1_E2E),Step 6: Cross Matches,8,7,10,15,2,8,80.0%,46.7%,❌ Diff: RDP=8 vs Santa=7,25,15,10,100_Recombination events.csv|2511,2511,100_Recombination events.csv,8691,10000,"['13', '14', '2', '32', '42', '50', '9']",1000,0.0002,0.005,0.1,5000,50,8692,9997,8692-9796 | 9806-9997,"['2', '9', '42', '14', '32', '13', '50'] | ['2', '9', '42', '14', '32', '13', '50']","['1'] | ['10', '41']","['5'] | ['19', '36', '38', '35', '8', '30', '7', '37', '40', '43', '44', '48', '31', '5']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,3,4,None,0,✅ Yes,✅ Yes,"3, 4",8691-10000,100.0%,100.0%,100,100,,,,,,,,,,42.857142857142854,99.6,5,3,4,100,"4,3",✅ Start+End
