,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
28,29,1,100,41,4777,1,✅ Complete Match (1/1),Step 2: Best Match,3,3,3,16,0,13,100.0%,18.8%,✅ Equal,19,6,13,41_Recombination events.csv|4777,4777,41_Recombination events.csv,8721,10000,['46'],1000,0.000025,0.01,0.1,5000,50,8686,9992,8686-9992,['46'],"['27', '38', '22', '20', '26', '39', '10', '15', '25', '37', '13', '4', '12', '23']","['5', '24', '29', '34', '28', '49', '48', '44', '33', '14', '8']",35,8,43,99.4,,,,,🎯 Perfect (1/1),56.88,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,8721-10000,99.4%,100.0%,0,99.4,,,,,,,,,,100,95.7,0,1,3,0,1,❌ None
29,30,1,100,42,4809,2,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,5,20,1,16,80.0%,20.0%,✅ Equal,25,8,17,42_Recombination events.csv|4809,4809,42_Recombination events.csv,6414,10000,['40'],1000,0.000025,0.01,0.1,5000,50,6418,9992,6418-9992,['40'],"['5', '8']","['28', '39', '11', '50', '49', '37']",4,8,12,99.7,,,,,🎯 Perfect (1/1),58.94,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,6414-10000,99.7%,100.0%,0,99.7,,,,,,,,,,100,98.8,0,1,2,0,2,❌ None
30,31,1,100,30,4842,1,Standard_Match,Step 1: Approximate,2,2,2,19,0,17,100.0%,10.5%,✅ Equal,21,4,17,30_Recombination events.csv|4842,4842,30_Recombination events.csv,354,1851,['33'],1000,0.000025,0.01,0.1,5000,50,356,1651,356-1651,['33'],"['5', '44']",['21'],2,200,202,86.5063460253841,1497,374.2,25,Exact Recombinant Match,,52.30126920507682,,,,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,354-1851,86.5%,100.0%,0,86.5063460253841,,,,,,,,,,100,79.8,0,1,7,0,1,❌ None
31,32,1,100,43,4957,6,Standard_Match,Step 1: Approximate,5,5,6,12,1,7,83.3%,41.7%,✅ Equal,18,10,8,43_Recombination events.csv|4957,4957,43_Recombination events.csv,3573,5832,['37'],1000,0.000025,0.01,0.1,5000,50,3564,5836,3564-5836,['37'],"['18', '29', '34', '35', '39', '6', '14', '2', '12', '10', '15', '25', '32', '31', '36', '49', '4', '7']","['5', '21', '42', '1']",9,4,13,100,2259,564.8,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,3573-5832,100.0%,100.0%,0,100,,,,,,,,,,100,98.7,0,1,7,0,6,❌ None
32,33,1,100,3,4690,2,Standard_Match,Step 1: Approximate,3,3,3,24,0,21,100.0%,12.5%,✅ Equal,27,6,21,3_Recombination events.csv|4690,4690,3_Recombination events.csv,8838,10000,"['46', '7']",1000,0.000025,0.01,0.1,5000,50,8840,9999,8840-9999,"['46', '7']","['40', '37', '47', '29', '22', '30', '19', '12']","['31', '32']",2,1,3,99.74182444061962,1162,290.5,25,Exact Recombinant Match,,58.948364888123926,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,8838-10000,99.7%,100.0%,0,99.74182444061962,,,,,,,,,,100,99.7,0,1,7,0,2,❌ None
33,34,1,100,92,4888,1,Standard_Match,Step 1: Approximate,2,2,2,14,0,12,100.0%,14.3%,✅ Equal,16,4,12,92_Recombination events.csv|4888,4888,92_Recombination events.csv,1134,7494,['50'],1000,0.000025,0.01,0.1,5000,50,1086,7420,1086-7420,['50'],"['32', '29']","['23', '47', '48']",48,74,122,98.83647798742138,3640,910,25,Exact Recombinant Match,,56.76729559748428,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1134-7494,98.8%,100.0%,0,98.83647798742138,,,,,,,,,,100,87.8,0,1,7,0,1,❌ None
34,35,1,100,29,4938,1,Standard_Match,Step 1: Approximate,5,4,11,24,6,20,45.5%,16.7%,❌ Diff: RDP=5 vs Santa=4,35,9,26,29_Recombination events.csv|4938,4938,29_Recombination events.csv,6450,10000,"['21', '28', '3', '39', '45']",1000,0.000025,0.01,0.1,5000,50,6448,9993,6448-9993,"['21', '28', '3', '39', '45']","['41', '17', '50', '13', '4', '7']","['40', '16', '1', '10', '15', '48', '44', '32', '19']",2,7,9,99.80281690140845,3550,887.5,25,Exact Recombinant Match,,58.96056338028169,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,6450-10000,99.8%,100.0%,0,99.80281690140845,,,,,,,,,,100,99.1,0,1,7,0,1,❌ None
35,36,1,100,28,5138,1,✅ Complete Match (1/1),Step 2: Best Match,1,1,1,9,0,8,100.0%,11.1%,✅ Equal,10,2,8,28_Recombination events.csv|5138,5138,28_Recombination events.csv,6330,9954,['24'],1000,0.000025,0.01,0.1,5000,50,6323,9840,6323-9840,['24'],"['45', '2', '28', '39']","['27', '14', '36']",7,114,121,96.9,,,,,🎯 Perfect (1/1),54.38,100,1/1,100,1,1,1/1,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,6330-9954,96.9%,100.0%,0,96.9,,,,,,,,,,100,87.9,0,1,3,0,1,❌ None
36,37,1,100,19,4617,3,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,4,13,0,9,100.0%,30.8%,✅ Equal,17,8,9,19_Recombination events.csv|4617,4617,19_Recombination events.csv,2523,9735,['35'],1000,0.000025,0.01,0.1,5000,50,2524,9750,2524-9750,['35'],"['18', '46', '47', '3', '20', '39', '42', '14', '23']","['38', '21']",1,15,16,100,,,,,🎯 Perfect (1/1),57,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,2523-9735,100.0%,100.0%,0,100,,,,,,,,,,100,98.4,0,1,2,0,3,❌ None
37,38,1,100,87,5009,1,⭐ Excellent Match (1/1),Step 2: Best Match,9,7,10,25,1,18,90.0%,28.0%,❌ Diff: RDP=9 vs Santa=7,35,16,19,87_Recombination events.csv|5009,5009,87_Recombination events.csv,3096,6087,['5'],1000,0.000025,0.01,0.1,5000,50,3100,6092,3100-6092,['5'],"['8', '22', '41', '26']","['27', '47', '35', '1', '45', '10', '36', '48', '43', '49', '14', '19']",4,5,9,99.9,,,,,🎯 Perfect (1/1),58.980000000000004,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3096-6087,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.1,0,1,2,0,1,❌ None
38,39,1,100,38,4657,1,✅ Complete Match (1/1),Step 2: Best Match,1,1,1,27,0,26,100.0%,3.7%,✅ Equal,28,2,26,38_Recombination events.csv|4657,4657,38_Recombination events.csv,5853,10000,"['21', '32', '37', '44', '5']",1000,0.000025,0.01,0.1,5000,50,5794,9990,5794-9990,"['5', '21', '37', '44', '32']","['27', '35', '20', '50', '15', '12']","['17', '48', '3', '29']",59,10,69,99.8,,,,,✅ Complete (5/5),56.96,100,5/5,100,5,5,5/5,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5853-10000,99.8%,100.0%,0,99.8,,,,,,,,,,40,93.1,0,1,3,0,1,❌ None
39,40,1,100,67,5017,1,✅ Complete Match (1/1),Step 2: Best Match,1,1,1,14,0,13,100.0%,7.1%,✅ Equal,15,2,13,67_Recombination events.csv|5017,5017,67_Recombination events.csv,4128,10000,['18'],1000,0.000025,0.01,0.1,5000,50,4100,9952,4100-9952,['18'],['34'],['45'],28,48,76,99.2,,,,,🎯 Perfect (1/1),56.84,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4128-10000,99.2%,100.0%,0,99.2,,,,,,,,,,100,92.4,0,1,3,0,1,❌ None
40,41,1,100,98,5023,1,Standard_Match,Step 1: Approximate,4,4,4,23,0,19,100.0%,17.4%,✅ Equal,27,8,19,98_Recombination events.csv|5023,5023,98_Recombination events.csv,114,6780,['43'],1000,0.000025,0.01,0.1,5000,50,112,6782,112-6782,['43'],"['24', '6', '37', '13', '32']",['44'],2,2,4,100,3334,833.5,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,114-6780,100.0%,100.0%,0,100,,,,,,,,,,100,99.6,0,1,7,0,1,❌ None
41,42,1,100,65,5091,3,✅ Complete Match (1/1),Step 2: Best Match,3,3,4,10,1,7,75.0%,30.0%,✅ Equal,14,6,8,65_Recombination events.csv|5091,5091,65_Recombination events.csv,3000,4188,['28'],1000,0.000025,0.01,0.1,5000,50,2998,4144,2998-4144,['28'],"['27', '48', '43']",['8'],2,44,46,96.3,,,,,🎯 Perfect (1/1),56.260000000000005,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,3000-4188,96.3%,100.0%,0,96.3,,,,,,,,,,100,95.4,0,1,3,0,3,❌ None
42,43,1,100,78,4936,1,Standard_Match,Step 1: Approximate,1,1,1,19,0,18,100.0%,5.3%,✅ Equal,20,2,18,78_Recombination events.csv|4936,4936,78_Recombination events.csv,2805,10000,['22'],1000,0.000025,0.01,0.1,5000,50,2784,9974,2784-9974,['22'],"['31', '27']",['11'],21,26,47,99.63863794301598,2805,701.2,25,Exact Recombinant Match,,56.9277275886032,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2805-10000,99.6%,100.0%,0,99.63863794301598,,,,,,,,,,100,95.3,0,1,7,0,1,❌ None
43,44,1,100,77,4925,2,Standard_Match,Step 1: Approximate,3,3,4,18,1,15,75.0%,16.7%,✅ Equal,22,6,16,77_Recombination events.csv|4925,4925,77_Recombination events.csv,4218,4605,['28'],1000,0.000025,0.01,0.1,5000,50,4216,4604,4216-4604,['28'],['31'],"['29', '39', '1']",2,1,3,99.74160206718346,387,96.8,25,Exact Recombinant Match,,58.94832041343669,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,4218-4605,99.7%,100.0%,0,99.74160206718346,,,,,,,,,,100,99.7,0,1,7,0,2,❌ None
44,45,1,100,11,5024,1,Standard_Match,Step 1: Approximate,5,5,7,14,2,9,71.4%,35.7%,✅ Equal,21,10,11,11_Recombination events.csv|5024,5024,11_Recombination events.csv,1044,2802,['40'],1000,0.000025,0.01,0.1,5000,50,1040,2803,1040-2803,['40'],['35'],['16'],4,1,5,100,1758,439.5,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1044-2802,100.0%,100.0%,0,100,,,,,,,,,,100,99.5,0,1,7,0,1,❌ None
45,46,1,100,63,5070,1,⭐ Excellent Match (1/1),Step 2: Best Match,2,2,3,18,1,16,66.7%,11.1%,✅ Equal,21,4,17,63_Recombination events.csv|5070,5070,63_Recombination events.csv,6645,10000,['44'],1000,0.000025,0.01,0.1,5000,50,6646,9984,6646-9984,['44'],"['2', '6']","['42', '49']",1,16,17,99.5,,,,,🎯 Perfect (1/1),56.900000000000006,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,6645-10000,99.5%,100.0%,0,99.5,,,,,,,,,,100,98.3,0,1,2,0,1,❌ None
46,47,1,100,14,4864,4,Standard_Match,Step 1: Approximate,5,5,7,27,2,22,71.4%,18.5%,✅ Equal,34,10,24,14_Recombination events.csv|4864,4864,14_Recombination events.csv,2316,3804,"['21', '50']",1000,0.000025,0.01,0.1,5000,50,2314,3806,2314-3806,"['21', '50']","['20', '16']","['5', '40', '30', '43', '19']",2,2,4,100,1488,372,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,2316-3804,100.0%,100.0%,0,100,,,,,,,,,,100,99.6,0,1,7,0,4,❌ None
47,48,1,100,76,4945,1,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,3,20,0,17,100.0%,15.0%,✅ Equal,23,6,17,76_Recombination events.csv|4945,4945,76_Recombination events.csv,5196,10000,"['2', '29']",1000,0.000025,0.01,0.1,5000,50,5195,9966,5195-9966,"['2', '29']","['13', '36']","['31', '49']",1,34,35,99.3,,,,,✅ Complete (2/2),56.86,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5196-10000,99.3%,100.0%,0,99.3,,,,,,,,,,100,96.5,0,1,2,0,1,❌ None
48,49,1,100,66,5004,3,Standard_Match,Step 1: Approximate,4,4,4,22,0,18,100.0%,18.2%,✅ Equal,26,8,18,66_Recombination events.csv|5004,5004,66_Recombination events.csv,7266,8364,['5'],1000,0.000025,0.01,0.1,5000,50,7258,8364,7258-8364,['5'],"['27', '40', '24', '38', '46', '34', '26', '50', '31', '37']","['36', '29']",8,0,8,100,1098,274.5,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,7266-8364,100.0%,100.0%,0,100,,,,,,,,,,100,99.2,0,1,7,0,3,❌ None
49,50,1,100,68,4954,1,Standard_Match,Step 1: Approximate,5,5,8,26,3,21,62.5%,19.2%,✅ Equal,34,10,24,68_Recombination events.csv|4954,4954,68_Recombination events.csv,4758,10000,"['10', '28']",1000,0.000025,0.01,0.1,5000,50,4746,9991,4746-9991,"['10', '28']",['18'],"['27', '40', '46', '47', '39', '6', '15', '25', '43', '31', '14']",12,9,21,99.82830980541777,4758,1189.5,25,Exact Recombinant Match,,56.965661961083555,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4758-10000,99.8%,100.0%,0,99.82830980541777,,,,,,,,,,100,97.9,0,1,7,0,1,❌ None
50,51,1,100,100,4961,1,✅ Complete Match (1/1),Step 2: Best Match,2,2,2,12,0,10,100.0%,16.7%,✅ Equal,14,4,10,100_Recombination events.csv|4961,4961,100_Recombination events.csv,7977,10000,['9'],1000,0.000025,0.01,0.1,5000,50,8016,9976,8016-9976,['9'],"['18', '5', '38', '24', '17', '20', '39', '1', '10', '48', '7', '12']","['22', '50', '6', '2', '30', '37']",39,24,63,96.9,,,,,🎯 Perfect (1/1),56.38,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7977-10000,96.9%,100.0%,0,96.9,,,,,,,,,,100,93.7,0,1,3,0,1,❌ None
51,52,1,100,60,4685,1,✅ Complete Match (1/1),Step 2: Best Match,2,2,2,17,0,15,100.0%,11.8%,✅ Equal,19,4,15,60_Recombination events.csv|4685,4685,60_Recombination events.csv,3639,7800,"['24', '27', '3', '35', '4', '40', '43', '46']",1000,0.000025,0.01,0.1,5000,50,3577,7806,3577-7806,"['27', '46', '24', '35', '3', '43']","['17', '42', '11', '10', '8', '36', '12']","['5', '47', '16', '15', '49', '37', '44', '19', '9', '40', '50', '2', '38', '34', '48', '13', '32', '4', '41', '6', '25', '31', '7']",62,6,68,100,,,,,✅ Complete (6/6),57,75,6/6,100,8,6,6/6,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3639-7800,100.0%,100.0%,0,100,,,,,,,,,,33.33333333333333,93.2,0,1,3,0,1,❌ None
52,53,1,100,12,5030,1,⭐ Excellent Match (1/1),Step 2: Best Match,2,2,3,14,1,12,66.7%,14.3%,✅ Equal,17,4,13,12_Recombination events.csv|5030,5030,12_Recombination events.csv,4407,10000,"['16', '20', '34']",1000,0.000025,0.01,0.1,5000,50,4408,9980,4408-9980,"['34', '20', '16']","['18', '35', '6', '48', '32', '7', '9']",['12'],1,20,21,99.6,,,,,✅ Complete (3/3),56.92,100,3/3,100,3,3,3/3,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4407-10000,99.6%,100.0%,0,99.6,,,,,,,,,,33.33333333333333,97.9,0,1,2,0,1,❌ None
53,54,1,100,18,4942,3,🎯 Perfect Match (1/1),Step 2: Best Match,6,6,7,25,1,19,85.7%,24.0%,✅ Equal,32,12,20,18_Recombination events.csv|4942,4942,18_Recombination events.csv,6717,9849,['4'],1000,0.000025,0.01,0.1,5000,50,6714,9848,6714-9848,['4'],"['40', '37', '8']","['18', '27', '38', '41', '46', '34', '42', '16', '45', '36', '30', '49', '44', '13', '32', '33']",3,1,4,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,6717-9849,100.0%,100.0%,0,100,,,,,,,,,,100,99.6,0,1,1,0,3,❌ None
54,55,1,100,75,4907,1,✅ Complete Match (1/1),Step 2: Best Match,1,1,1,10,0,9,100.0%,10.0%,✅ Equal,11,2,9,75_Recombination events.csv|4907,4907,75_Recombination events.csv,4170,8160,"['24', '25', '31', '39', '40', '47']",1000,0.000025,0.01,0.1,5000,50,4178,7962,4178-7962,"['40', '24', '47', '39', '25', '31']","['5', '27', '41', '46', '29', '22', '35', '26', '28', '42', '50', '12', '10', '43', '7', '4', '8']","['2', '3']",8,198,206,94.8,,,,,✅ Complete (6/6),53.96,100,6/6,100,6,6,6/6,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4170-8160,94.8%,100.0%,0,94.8,,,,,,,,,,33.33333333333333,79.4,0,1,3,0,1,❌ None
55,56,1,100,79,4956,1,Standard_Match,Step 1: Approximate,4,4,4,18,0,14,100.0%,22.2%,✅ Equal,22,8,14,79_Recombination events.csv|4956,4956,79_Recombination events.csv,4278,8835,['24'],1000,0.000025,0.01,0.1,5000,50,4280,8834,4280-8834,['24'],['5'],"['18', '42', '39']",2,1,3,99.9341672152732,4557,1139.2,25,Exact Recombinant Match,,58.98683344305464,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4278-8835,99.9%,100.0%,0,99.9341672152732,,,,,,,,,,100,99.7,0,1,7,0,1,❌ None
56,57,1,100,74,4944,1,Standard_Match,Step 1: Approximate,3,3,5,26,2,23,60.0%,11.5%,✅ Equal,31,6,25,74_Recombination events.csv|4944,4944,74_Recombination events.csv,5481,7467,['25'],1000,0.000025,0.01,0.1,5000,50,5477,7462,5477-7462,['25'],['20'],['48'],4,5,9,99.74823766364553,1986,496.5,25,Exact Recombinant Match,,58.9496475327291,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5481-7467,99.7%,100.0%,0,99.74823766364553,,,,,,,,,,100,99.1,0,1,7,0,1,❌ None
57,58,1,100,7,4893,2,Standard_Match,Step 1: Approximate,4,4,5,15,1,11,80.0%,26.7%,✅ Equal,20,8,12,7_Recombination events.csv|4893,4893,7_Recombination events.csv,1779,10000,['6'],1000,0.000025,0.01,0.1,5000,50,1779,9984,1779-9984,['6'],"['46', '22', '31', '7', '9']","['5', '39', '36', '48', '23']",0,16,16,99.8053764748814,1779,444.8,25,Exact Recombinant Match,,56.96107529497628,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1779-10000,99.8%,100.0%,0,99.8053764748814,,,,,,,,,,100,98.4,0,1,7,0,2,❌ None
58,59,2,99.94979919678715,14,4770,5,✅ Complete Match (1/1),Step 2: Best Match,5,5,7,27,2,22,71.4%,18.5%,✅ Equal,34,10,24,14_Recombination events.csv|4770,4770,14_Recombination events.csv,8445,8634,['48'],1000,0.000025,0.01,0.1,5000,50,8450,8634,8450-8634,['48'],['26'],"['24', '47', '34', '20', '39', '16', '45', '44', '33', '32']",5,0,5,97.4,,,,,🎯 Perfect (1/1),58.480000000000004,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,8445-8634,97.4%,100.0%,0,97.4,,,,,,,,,,100,99.5,0,1,3,0,5,❌ None
59,60,1,99.9496981891348,62,4885,1,🎯 Perfect Match (1/1),Step 2: Best Match,4,4,6,13,2,9,66.7%,30.8%,✅ Equal,19,8,11,62_Recombination events.csv|4885,4885,62_Recombination events.csv,3036,8793,['8'],1000,0.000025,0.01,0.1,5000,50,3041,8791,3041-8791,['8'],['21'],['26'],5,2,7,99.9,,,,,🎯 Perfect (1/1),58.980000000000004,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3036-8793,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.3,0,1,1,0,1,❌ None
60,61,2,99.89868287740629,48,4804,2,Standard_Match,Step 1: Approximate,3,3,3,23,0,20,100.0%,13.0%,✅ Equal,26,6,20,48_Recombination events.csv|4804,4804,48_Recombination events.csv,7707,10000,['12'],1000,0.000025,0.01,0.1,5000,50,7720,9998,7720-9998,['12'],"['44', '25', '50']",['38'],13,2,15,99.34583515045792,2293,573.2,25,Exact Recombinant Match,,56.86916703009159,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,7707-10000,99.3%,100.0%,0,99.34583515045792,,,,,,,,,,100,98.5,0,1,7,0,2,❌ None
61,62,2,99.89637305699482,26,5002,2,✅ Complete Match (1/1),Step 2: Best Match,2,2,2,22,0,20,100.0%,9.1%,✅ Equal,24,4,20,26_Recombination events.csv|5002,5002,26_Recombination events.csv,3429,10000,['7'],1000,0.000025,0.01,0.1,5000,50,3426,9966,3426-9966,['7'],['35'],"['33', '17', '3', '28', '43', '31', '13', '4', '8']",3,34,37,99.5,,,,,🎯 Perfect (1/1),56.900000000000006,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,3429-10000,99.5%,100.0%,0,99.5,,,,,,,,,,100,96.3,0,1,3,0,2,❌ None
62,63,1,99.8489425981873,81,4839,3,⭐ Excellent Match (1/1),Step 2: Best Match,8,8,8,17,0,9,100.0%,47.1%,✅ Equal,25,16,9,81_Recombination events.csv|4839,4839,81_Recombination events.csv,2589,7413,"['16', '22', '24', '43']",1000,0.000025,0.01,0.1,5000,50,2596,7416,2596-7416,"['16', '22', '24', '43']","['12', '26', '30']","['5', '10', '49', '37', '8']",7,3,10,99.9,,,,,✅ Complete (4/4),58.980000000000004,100,4/4,100,4,4,4/4,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,2589-7413,99.9%,100.0%,0,99.9,,,,,,,,,,100,99,0,1,2,0,3,❌ None
63,64,2,99.84802431610942,43,4930,3,Standard_Match,Step 1: Approximate,5,5,6,12,1,7,83.3%,41.7%,✅ Equal,18,10,8,43_Recombination events.csv|4930,4930,43_Recombination events.csv,1962,2640,['19'],1000,0.000025,0.01,0.1,5000,50,1968,2630,1968-2630,['19'],"['28', '50', '8', '48']","['3', '13', '26']",6,10,16,97.6401179941003,678,169.5,25,Exact Recombinant Match,,58.528023598820056,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,1962-2640,97.6%,100.0%,0,97.6401179941003,,,,,,,,,,100,98.4,0,1,7,0,3,❌ None
64,65,1,99.84787018255578,10,5014,1,Standard_Match,Step 1: Approximate,3,3,8,16,5,13,37.5%,18.8%,✅ Equal,24,6,18,10_Recombination events.csv|5014,5014,10_Recombination events.csv,2310,5193,['21'],1000,0.000025,0.01,0.1,5000,50,2316,5182,2316-5182,['21'],"['10', '32']","['18', '5', '47', '48']",6,11,17,99.41033645508152,2883,720.8,25,Exact Recombinant Match,,56.882067291016305,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2310-5193,99.4%,100.0%,0,99.41033645508152,,,,,,,,,,100,98.3,0,1,7,0,1,❌ None
65,66,2,99.79939819458374,77,4946,1,Standard_Match,Step 1: Approximate,3,3,4,18,1,15,75.0%,16.7%,✅ Equal,22,6,16,77_Recombination events.csv|4946,4946,77_Recombination events.csv,2052,3789,['19'],1000,0.000025,0.01,0.1,5000,50,2053,3795,2053-3795,['19'],['47'],"['45', '30', '43']",1,6,7,99.94242947610823,1737,434.2,25,Exact Recombinant Match,,58.98848589522164,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2052-3789,99.9%,100.0%,0,99.94242947610823,,,,,,,,,,100,99.3,0,1,7,0,1,❌ None
66,67,2,99.79939819458374,3,5018,1,🎯 Perfect Match (1/1),Step 2: Best Match,3,3,3,24,0,21,100.0%,12.5%,✅ Equal,27,6,21,3_Recombination events.csv|5018,5018,3_Recombination events.csv,5316,10000,['24'],1000,0.000025,0.01,0.1,5000,50,5315,9994,5315-9994,['24'],"['29', '16', '30', '37', '19']",['26'],1,6,7,99.9,,,,,🎯 Perfect (1/1),58.980000000000004,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5316-10000,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.3,0,1,1,0,1,❌ None
67,68,2,99.79674796747966,7,4898,1,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,5,15,1,11,80.0%,26.7%,✅ Equal,20,8,12,7_Recombination events.csv|4898,4898,7_Recombination events.csv,3066,10000,['47'],1000,0.000025,0.01,0.1,5000,50,3062,9984,3062-9984,['47'],['3'],['10'],4,16,20,99.8,,,,,🎯 Perfect (1/1),56.96,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3066-10000,99.8%,100.0%,0,99.8,,,,,,,,,,100,98,0,1,2,0,1,❌ None
