,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
272,273,1,50,72,4866,2,Case_A_End_End,Step 1: Approximate,1,1,3,15,2,14,33.3%,6.7%,✅ Equal,18,2,16,72_Recombination events.csv|4866,4866,72_Recombination events.csv,5946,10000,"['12', '13', '20', '22', '35', '4']",1000,0.000025,0.01,0.1,5000,50,2060,9978,2060-9978,"['4', '12', '35', '20', '13', '22']",['25'],"['32', '50', '49', '19', '28', '27', '47', '36', '15', '31', '3', '40', '18', '10', '1', '11', '7', '38', '45', '21', '43', '42', '17', '30', '14', '5', '39', '9']",3886,22,3908,99.4573260976813,4054,1013.5,25,Exact Recombinant Match,,37.89146521953626,,,,,,,30,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,2,5946-10000,99.5%,50.0%,0,99.4573260976813,,,,,,,,,,50,0,0,1,8,0,2,❌ None
273,274,2,50,93,3868,1,Case_E_Start_End,Step 1: Approximate,2,2,2,12,0,10,100.0%,16.7%,✅ Equal,14,4,10,93_Recombination events.csv|3868,3868,93_Recombination events.csv,9066,10000,"['1', '10', '11', '14', '15', '16', '18', '19', '20', '21', '22', '23', '24', '25', '27', '29', '3', '30', '31', '35', '38', '42', '43', '44', '45', '46', '48', '5', '9']",1000,0.000025,0.01,0.1,5000,50,2464,9073,2464-9073,"['19', '20', '27', '16', '15', '24', '31', '3', '18', '10', '1', '11', '48', '25', '29', '35', '38', '46', '45', '21', '43', '22', '23', '42', '30', '14', '5', '9', '44']","['33', '4', '32', '50', '40', '47', '2', '6', '34', '49', '13', '28', '8', '36', '37']","['26', '17', '7', '41', '12', '39']",6602,927,7529,0.7494646680942184,934,233.5,25,Exact Recombinant Match,,29.011961899136082,,,,,,,30,,,,,,,,,,,,86.20689655172413,,,,,,,,,,,,,,,,,,,,,,1,9066-10000,0.7%,86.2%,0,0.7494646680942184,,,,,,,,,,86.20689655172413,0,0,1,8,0,1,❌ None
274,275,4,50,59,5013,4,Case_A_End_End,Step 1: Approximate,4,4,4,23,0,19,100.0%,17.4%,✅ Equal,27,8,19,59_Recombination events.csv|5013,5013,59_Recombination events.csv,1875,10000,"['36', '37']",1000,0.000025,0.01,0.1,5000,50,6232,9706,6232-9706,"['36', '37']","['15', '41', '18', '45', '28', '8', '22']","['32', '50', '38', '21', '27', '47', '43', '9', '48']",4357,294,4651,42.75692307692307,1875,468.8,25,Exact Recombinant Match,,41.55138461538461,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,1875-10000,42.8%,100.0%,0,42.75692307692307,,,,,,,,,,100,0,0,1,8,0,4,❌ None
275,276,3,50,65,5098,2,Case_B_End_Ini,Step 1: Approximate,3,3,4,10,1,7,75.0%,30.0%,✅ Equal,14,6,8,65_Recombination events.csv|5098,5098,65_Recombination events.csv,78,8502,['21'],1000,0.000025,0.01,0.1,5000,50,8532,9936,8532-9936,['21'],['46'],['23'],8454,1434,9888,0,1576,394,25,Exact Recombinant Match,,33,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,78-8502,,100.0%,0,0,,,,,,,,,,100,0,0,1,8,0,2,❌ None
276,277,5,50,7,4869,3,Case_A_End_End,Step 1: Approximate,6,5,6,15,0,10,100.0%,33.3%,❌ Diff: RDP=6 vs Santa=5,21,11,10,7_Recombination events.csv|4869,4869,7_Recombination events.csv,6123,10000,['35'],1000,0.000025,0.01,0.1,5000,50,3940,9093,3940-9093,['35'],"['50', '49', '19', '37', '33', '24', '31', '2', '1', '11', '7', '41', '12', '29', '38', '46', '45', '21', '43', '22', '42', '17', '30', '14', '9', '44']","['20', '28']",2183,907,3090,76.60562290430745,3877,969.2,25,Exact Recombinant Match,,48.32112458086149,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,6123-10000,76.6%,100.0%,0,76.60562290430745,,,,,,,,,,100,0,0,1,8,0,3,❌ None
277,278,4,49.8995983935743,18,4962,1,🎯 Perfect Match (1/1),Step 2: Best Match,6,6,7,25,1,19,85.7%,24.0%,✅ Equal,32,12,20,18_Recombination events.csv|4962,4962,18_Recombination events.csv,1746,6054,"['26', '40', '8']",1000,0.000025,0.01,0.1,5000,50,1748,6058,1748-6058,"['8', '40']","['33', '32', '30', '41', '18', '34', '38', '49', '46', '13', '45', '27', '16', '36', '44', '42']",['37'],2,4,6,100,,,,,✅ Complete (2/2),59,66.7,2/2,100,3,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1746-6054,100.0%,100.0%,0,100,,,,,,,,,,0,99.4,0,1,1,0,1,❌ None
278,279,8,49.848942598187314,81,4839,3,⭐ Excellent Match (1/1),Step 2: Best Match,8,8,8,17,0,9,100.0%,47.1%,✅ Equal,25,16,9,81_Recombination events.csv|4839,4839,81_Recombination events.csv,2589,7413,"['16', '22', '24', '43']",1000,0.000025,0.01,0.1,5000,50,2596,7416,2596-7416,"['24', '16', '43', '22']","['30', '26', '12']","['10', '49', '5', '8', '37']",7,3,10,99.9,,,,,✅ Complete (4/4),58.980000000000004,100,4/4,100,4,4,4/4,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,2589-7413,99.9%,100.0%,0,99.9,,,,,,,,,,0,99,0,1,2,0,3,❌ None
279,280,8,49.7995991983968,97,4877,8,⭐ Excellent Match (1/1),Step 2: Best Match,10,10,13,23,3,13,76.9%,43.5%,✅ Equal,36,20,16,97_Recombination events.csv|4877,4877,97_Recombination events.csv,4353,5577,"['2', '48', '49']",1000,0.000025,0.01,0.1,5000,50,4358,5576,4358-5576,"['49', '2', '48']",['39'],['30'],5,1,6,99.5,,,,,✅ Complete (3/3),58.900000000000006,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,8,4353-5577,99.5%,100.0%,0,99.5,,,,,,,,,,0,99.4,0,1,2,0,8,❌ None
280,281,3,49.79529170931423,5,4909,3,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,4,11,0,7,100.0%,36.4%,✅ Equal,15,8,7,5_Recombination events.csv|4909,4909,5_Recombination events.csv,4869,10000,"['16', '32']",1000,0.000025,0.01,0.1,5000,50,4867,9975,4867-9975,['32'],"['29', '11']","['15', '7', '40', '34', '49', '20']",2,25,27,99.5,,,,,🎯 Perfect (1/1),56.900000000000006,50,1/1,100,2,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,4869-10000,99.5%,100.0%,0,99.5,,,,,,,,,,0,97.3,0,1,2,0,3,❌ None
281,282,3,49.740932642487046,76,4929,2,✅ Complete Match (1/1),Step 2: Best Match,3,3,3,20,0,17,100.0%,15.0%,✅ Equal,23,6,17,76_Recombination events.csv|4929,4929,76_Recombination events.csv,3600,10000,"['14', '18']",1000,0.000025,0.01,0.1,5000,50,3598,9962,3598-9962,"['18', '14']","['33', '4', '24', '3', '30', '40', '47', '35', '38', '28', '5', '8']","['44', '31', '25', '7', '6', '34', '10', '27', '23']",2,38,40,99.4,,,,,✅ Complete (2/2),56.88,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,3600-10000,99.4%,100.0%,0,99.4,,,,,,,,,,0,96,0,1,3,0,2,❌ None
282,283,4,49.58847736625515,50,4974,1,✅ Complete Match (1/1),Step 2: Best Match,5,5,6,17,1,12,83.3%,29.4%,✅ Equal,23,10,13,50_Recombination events.csv|4974,4974,50_Recombination events.csv,6843,10000,"['2', '41']",1000,0.000025,0.01,0.1,5000,50,6830,9977,6830-9977,"['41', '2']","['30', '33']","['7', '28']",13,23,36,99.3,,,,,✅ Complete (2/2),56.86,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,6843-10000,99.3%,100.0%,0,99.3,,,,,,,,,,0,96.4,0,1,3,0,1,❌ None
283,284,4,49.548192771084345,14,4845,1,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,8,27,4,23,50.0%,14.8%,✅ Equal,35,8,27,14_Recombination events.csv|4845,4845,14_Recombination events.csv,7707,10000,"['21', '50']",1000,0.000025,0.01,0.1,5000,50,7702,9992,7702-9992,"['50', '21']","['35', '11']","['17', '14', '19', '8', '22']",5,8,13,99.7,,,,,✅ Complete (2/2),58.94,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7707-10000,99.7%,100.0%,0,99.7,,,,,,,,,,0,98.7,0,1,2,0,1,❌ None
284,285,4,49.39393939393939,90,4790,3,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,18,0,14,100.0%,22.2%,✅ Equal,22,8,14,90_Recombination events.csv|4790,4790,90_Recombination events.csv,2886,5064,"['31', '43']",1000,0.000025,0.01,0.1,5000,50,2870,5058,2870-5058,"['43', '31']","['34', '49', '19', '20', '28', '47', '37', '33', '15', '3', '40', '2', '18', '10', '7', '41', '12', '29', '35', '38', '45', '8', '23', '42', '17', '30', '14', '5', '9']","['27', '50', '6', '46', '21', '1', '16', '48']",16,6,22,99.7,,,,,✅ Complete (2/2),56.94,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,2886-5064,99.7%,100.0%,0,99.7,,,,,,,,,,0,97.8,0,1,3,0,3,❌ None
285,286,6,49.382716049382715,8,4740,2,✅ Complete Match (1/1),Step 2: Best Match,6,6,6,29,0,23,100.0%,20.7%,✅ Equal,35,12,23,8_Recombination events.csv|4740,4740,8_Recombination events.csv,1554,10000,"['15', '16', '22', '29', '3', '36', '41', '42']",1000,0.000025,0.01,0.1,5000,50,1552,9962,1552-9962,['36'],"['37', '43', '45', '5']","['25', '12', '19', '20', '11']",2,38,40,99.6,,,,,🎯 Perfect (1/1),56.92,12.5,1/1,100,8,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1554-10000,99.6%,100.0%,0,99.6,,,,,,,,,,0,96,0,1,3,0,2,❌ None
286,287,3,49.34475806451613,40,4588,2,✅ Complete Match (1/1),Step 2: Best Match,3,3,3,15,0,12,100.0%,20.0%,✅ Equal,18,6,12,40_Recombination events.csv|4588,4588,40_Recombination events.csv,924,1299,"['12', '15', '16', '23', '26', '30', '34', '38', '45', '48', '6', '7', '8', '9']",1000,0.000025,0.01,0.1,5000,50,929,1283,929-1283,['12'],"['33', '36', '50', '25', '41', '18', '10', '29', '35', '19', '39', '28', '20', '13', '21', '27', '11']","['32', '34', '15', '31', '3', '2', '1', '48', '26', '7', '6', '38', '46', '45', '8', '23', '30', '14', '5', '9']",5,16,21,94.4,,,,,🎯 Perfect (1/1),55.88,7.1,1/1,100,14,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,924-1299,94.4%,100.0%,0,94.4,,,,,,,,,,0,97.9,0,1,3,0,2,❌ None
287,288,3,49.287894201424216,44,4897,1,⭐ Excellent Match (1/1),Step 2: Best Match,4,3,5,23,1,20,80.0%,13.0%,❌ Diff: RDP=4 vs Santa=3,28,7,21,44_Recombination events.csv|4897,4897,44_Recombination events.csv,4620,10000,"['1', '18', '4', '6']",1000,0.000025,0.01,0.1,5000,50,4604,9985,4604-9985,['6'],['29'],"['13', '37']",16,15,31,99.7,,,,,🎯 Perfect (1/1),56.94,25,1/1,100,4,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4620-10000,99.7%,100.0%,0,99.7,,,,,,,,,,0,96.9,0,1,2,0,1,❌ None
288,289,5,49.03846153846154,54,4475,1,🎯 Start-End Parent-Child (Major_Exact_Match),Step 7: Start-End Parent-Child,6,6,6,18,0,12,100.0%,33.3%,✅ Equal,24,12,12,54_Recombination events.csv|4475,4475,54_Recombination events.csv,8025,10000,"['13', '24', '31', '42']",1000,0.000025,0.01,0.1,5000,50,8048,9992,8048-9992,"['15', '32', '50', '7', '40', '41', '2', '10', '35', '46', '39', '8', '16', '11', '9', '48', '43']","['34', '49', '20', '28', '27', '47', '36', '37', '33', '3', '18', '1', '4', '6', '12', '29', '45', '21', '22', '17', '30', '5', '44']","['24', '31', '13', '42']",,,,,1975,493.8,25,,,5,,,,4,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Major_Exact_Match,1.0,1.0,,,,,1,8025-10000,,,0,0,54_Recombination events.csv,Major_Exact_Match,"['24', '31', '13', '42']","Start_Start, End_End",2,15.5,31,,,0,96.9,0,4,1,0,1,❌ None
289,290,3,48.888888888888886,17,4951,4,✅ Complete Match (1/1),Step 2: Best Match,5,5,6,16,1,11,83.3%,31.2%,✅ Equal,22,10,12,17_Recombination events.csv|4951,4951,17_Recombination events.csv,6090,8652,"['24', '3', '32', '41']",1000,0.000025,0.01,0.1,5000,50,6074,8636,6074-8636,"['3', '41', '24', '32']","['38', '47']","['50', '34', '19', '22', '23']",16,16,32,99.4,,,,,✅ Complete (4/4),56.88,100,4/4,100,4,4,4/4,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,6090-8652,99.4%,100.0%,0,99.4,,,,,,,,,,0,96.8,0,1,3,0,4,❌ None
290,291,4,48.48331648129424,55,4940,2,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,4,28,0,24,100.0%,14.3%,✅ Equal,32,8,24,55_Recombination events.csv|4940,4940,55_Recombination events.csv,4908,10000,"['12', '17', '36']",1000,0.000025,0.01,0.1,5000,50,4910,9961,4910-9961,"['17', '36', '12']","['33', '43']","['3', '18', '38', '46', '13']",2,39,41,99.2,,,,,✅ Complete (3/3),56.84,100,3/3,100,3,3,3/3,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,4908-10000,99.2%,100.0%,0,99.2,,,,,,,,,,0,95.9,0,1,2,0,2,❌ None
291,292,9,48.44689378757515,97,4905,1,⭐ Excellent Match (1/1),Step 2: Best Match,10,10,13,23,3,13,76.9%,43.5%,✅ Equal,36,20,16,97_Recombination events.csv|4905,4905,97_Recombination events.csv,5346,8826,"['48', '49']",1000,0.000025,0.01,0.1,5000,50,5338,8851,5338-8851,"['49', '48']","['3', '12']",['2'],8,25,33,100,,,,,✅ Complete (2/2),57,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5346-8826,100.0%,100.0%,0,100,,,,,,,,,,0,96.7,0,1,2,0,1,❌ None
292,293,5,48.17629179331306,15,4476,5,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,6,6,8,14,2,8,75.0%,42.9%,✅ Equal,22,12,10,15_Recombination events.csv|4476,4476,15_Recombination events.csv,582,5508,"['16', '21', '28', '34', '40', '45', '46', '5']",1000,0.000025,0.01,0.1,5000,50,552,5527,552-5527,"['49', '20', '27', '31', '3', '10', '1', '48', '4', '26', '7', '41', '6', '29', '8', '43', '22', '23', '14', '44']","['40', '34', '5', '46', '28', '45', '21', '16']","['24', '17', '25', '30', '2', '18', '42', '12', '35', '19', '38', '13', '39', '47', '37']",,,,,4926,1231.5,25,,,5,,,,8,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,5.0,5.0,,,,,5,582-5508,,,0,0,15_Recombination events.csv,Minor_Exact_Match,"['40', '34', '5', '46', '28', '45', '21', '16']","Start_Start, End_End",2,24.5,49,,,0,95.1,0,4,1,0,5,❌ None
293,294,3,48.037190082644635,13,4884,2,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,13,0,9,100.0%,30.8%,✅ Equal,17,8,9,13_Recombination events.csv|4884,4884,13_Recombination events.csv,3468,5250,"['13', '20']",1000,0.000025,0.01,0.1,5000,50,3520,5232,3520-5232,"['20', '13']",['17'],['21'],52,18,70,96.1,,,,,✅ Complete (2/2),56.22,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,3468-5250,96.1%,100.0%,0,96.1,,,,,,,,,,0,93,0,1,3,0,2,❌ None
294,295,3,48.03625377643505,27,5009,1,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,4,21,1,18,75.0%,14.3%,✅ Equal,25,6,19,27_Recombination events.csv|5009,5009,27_Recombination events.csv,5109,10000,"['15', '40']",1000,0.000025,0.01,0.1,5000,50,5101,9962,5101-9962,"['40', '15']","['11', '12']","['50', '5', '19', '20', '13', '21', '37']",8,38,46,99.2,,,,,✅ Complete (2/2),56.84,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5109-10000,99.2%,100.0%,0,99.2,,,,,,,,,,0,95.4,0,1,2,0,1,❌ None
295,296,3,47.837022132796776,61,4910,4,✅ Complete Match (1/1),Step 2: Best Match,5,5,5,23,0,18,100.0%,21.7%,✅ Equal,28,10,18,61_Recombination events.csv|4910,4910,61_Recombination events.csv,6765,10000,"['10', '36', '42', '50']",1000,0.000025,0.01,0.1,5000,50,6740,9976,6740-9976,['42'],"['3', '24']","['24', '10']",25,24,49,99.3,,,,,🎯 Perfect (1/1),56.86,25,1/1,100,4,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,6765-10000,99.3%,100.0%,0,99.3,,,,,,,,,,0,95.1,0,1,3,0,4,❌ None
296,297,2,47.80612244897959,52,2554,3,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,13,0,9,100.0%,30.8%,✅ Equal,17,8,9,52_Recombination events.csv|2554,2554,52_Recombination events.csv,1665,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.000025,0.01,0.1,5000,50,1621,9981,1621-9981,"['6', '10']","['1', '41']",['43'],44,19,63,99.8,,,,,✅ Complete (2/2),56.96,4,2/2,100,50,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,1665-10000,99.8%,100.0%,0,99.8,,,,,,,,,,0,93.7,0,1,3,0,3,❌ None
297,298,4,47.79338014042126,45,4914,6,✅ Complete Match (1/1),Step 2: Best Match,6,5,7,26,1,21,85.7%,19.2%,❌ Diff: RDP=6 vs Santa=5,33,11,22,45_Recombination events.csv|4914,4914,45_Recombination events.csv,2355,10000,"['17', '3']",1000,0.000025,0.01,0.1,5000,50,2354,9954,2354-9954,"['3', '17']",['16'],"['10', '28']",1,46,47,99.4,,,,,✅ Complete (2/2),56.88,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,2355-10000,99.4%,100.0%,0,99.4,,,,,,,,,,0,95.3,0,1,3,0,6,❌ None
298,299,4,47.675619834710744,13,4904,4,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,13,0,9,100.0%,30.8%,✅ Equal,17,8,9,13_Recombination events.csv|4904,4904,13_Recombination events.csv,8535,9678,"['10', '15']",1000,0.000025,0.01,0.1,5000,50,8526,9746,8526-9746,"['15', '10']",['37'],['28'],9,68,77,100,,,,,✅ Complete (2/2),57,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,8535-9678,100.0%,100.0%,0,100,,,,,,,,,,0,92.3,0,1,3,0,4,❌ None
299,300,4,47.65,71,4882,6,✅ Complete Match (1/1),Step 2: Best Match,5,5,6,18,1,13,83.3%,27.8%,✅ Equal,24,10,14,71_Recombination events.csv|4882,4882,71_Recombination events.csv,4695,10000,"['22', '31']",1000,0.000025,0.01,0.1,5000,50,4668,9980,4668-9980,"['31', '22']","['40', '23', '21']","['32', '50', '34', '27', '47', '15', '24', '2', '18', '11', '26', '41', '6', '29', '43', '42', '30', '14', '5', '9', '44']",27,20,47,99.6,,,,,✅ Complete (2/2),56.92,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,4695-10000,99.6%,100.0%,0,99.6,,,,,,,,,,0,95.3,0,1,3,0,6,❌ None
300,301,4,47.581493165089384,20,4985,3,✅ Complete Match (1/1),Step 2: Best Match,5,4,5,14,0,10,100.0%,28.6%,❌ Diff: RDP=5 vs Santa=4,19,9,10,20_Recombination events.csv|4985,4985,20_Recombination events.csv,3579,9090,"['16', '41']",1000,0.000025,0.01,0.1,5000,50,3672,9092,3672-9092,"['41', '16']","['29', '6']","['15', '26', '31', '17', '36', '40', '18', '34', '10', '12', '38', '19', '28', '11', '9', '37']",93,2,95,98.3,,,,,✅ Complete (2/2),56.66,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,3579-9090,98.3%,100.0%,0,98.3,,,,,,,,,,0,90.5,0,1,3,0,3,❌ None
301,302,4,47.48995983935743,98,4997,3,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,23,0,19,100.0%,17.4%,✅ Equal,27,8,19,98_Recombination events.csv|4997,4997,98_Recombination events.csv,3165,6564,"['26', '34', '45', '49']",1000,0.000025,0.01,0.1,5000,50,3132,6585,3132-6585,"['45', '49', '26', '34']",['38'],"['39', '27']",33,21,54,100,,,,,✅ Complete (4/4),57,100,4/4,100,4,4,4/4,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,3165-6564,100.0%,100.0%,0,100,,,,,,,,,,0,94.6,0,1,3,0,3,❌ None
302,303,4,47.17457114026236,29,4708,11,🎯 Start-End Parent-Child (Major_Exact_Match),Step 7: Start-End Parent-Child,7,6,11,24,4,18,63.6%,25.0%,❌ Diff: RDP=7 vs Santa=6,35,13,22,29_Recombination events.csv|4708,4708,29_Recombination events.csv,5109,5967,"['1', '10', '15', '16', '32', '40', '44', '48']",1000,0.000025,0.01,0.1,5000,50,5106,6029,5106-6029,['50'],"['3', '21', '45', '28', '39']","['15', '32', '40', '10', '48', '1', '16', '44']",,,,,858,214.5,25,,,5,,,,8,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Major_Exact_Match,11.0,11.0,,,,,11,5109-5967,,,0,0,29_Recombination events.csv,Major_Exact_Match,"['15', '32', '40', '10', '48', '1', '16', '44']","Start_Start, End_End",2,32.5,65,,,0,93.5,0,4,1,0,11,❌ None
303,304,6,47.11538461538461,54,4292,4,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,6,6,6,18,0,12,100.0%,33.3%,✅ Equal,24,12,12,54_Recombination events.csv|4292,4292,54_Recombination events.csv,5280,7137,"['10', '11', '15', '16', '2', '32', '35', '39', '40', '41', '43', '46', '48', '50', '7', '8', '9']",1000,0.000025,0.01,0.1,5000,50,5280,7206,5280-7206,"['24', '31', '13', '42']","['15', '32', '50', '7', '40', '41', '2', '10', '35', '46', '39', '8', '16', '11', '9', '48', '43']","['34', '49', '19', '20', '28', '27', '47', '36', '37', '33', '3', '18', '1', '4', '26', '25', '6', '12', '29', '38', '45', '21', '22', '23', '17', '30', '14', '5', '44']",,,,,1857,464.2,25,,,5,,,,17,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,4.0,4.0,,,,,4,5280-7137,,,0,0,54_Recombination events.csv,Minor_Exact_Match,"['15', '32', '50', '7', '40', '41', '2', '10', '35', '46', '39', '8', '16', '11', '9', '48', '43']","Start_Start, End_End",2,34.5,69,,,0,93.1,0,4,1,0,4,❌ None
304,305,4,47.032193158953724,61,1333,5,✅ Complete Match (1/1),Step 2: Best Match,5,5,5,23,0,18,100.0%,21.7%,✅ Equal,28,10,18,61_Recombination events.csv|1333,1333,61_Recombination events.csv,6789,10000,"['1', '10', '11', '12', '14', '15', '16', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '36', '37', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '6', '7', '8', '9']",1000,0.000025,0.01,0.1,5000,50,6748,9976,6748-9976,"['36', '50']","['3', '24']","['24', '10']",41,24,65,99.3,,,,,✅ Complete (2/2),56.86,4.5,2/2,100,44,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,6789-10000,99.3%,100.0%,0,99.3,,,,,,,,,,0,93.5,0,1,3,0,5,❌ None
305,306,5,46.63654618473896,18,4971,4,✅ Complete Match (1/1),Step 2: Best Match,6,6,7,25,1,19,85.7%,24.0%,✅ Equal,32,12,20,18_Recombination events.csv|4971,4971,18_Recombination events.csv,5004,10000,"['22', '7']",1000,0.000025,0.01,0.1,5000,50,4965,9968,4965-9968,"['7', '22']",['19'],"['46', '36']",39,32,71,99.4,,,,,✅ Complete (2/2),56.88,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,5004-10000,99.4%,100.0%,0,99.4,,,,,,,,,,0,92.9,0,1,3,0,4,❌ None
306,307,2,46.49746192893401,94,4782,2,✅ Complete Match (1/1),Step 2: Best Match,2,2,2,15,0,13,100.0%,13.3%,✅ Equal,17,4,13,94_Recombination events.csv|4782,4782,94_Recombination events.csv,4998,6813,"['18', '29']",1000,0.000025,0.01,0.1,5000,50,4974,6873,4974-6873,"['29', '18']","['33', '15', '30', '39', '36']","['11', '13', '43', '44', '37']",24,60,84,100,,,,,✅ Complete (2/2),57,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,4998-6813,100.0%,100.0%,0,100,,,,,,,,,,0,91.6,0,1,3,0,2,❌ None
